enterprise_employee_id,source_system,source_identity,mapping_status,effective_date,expiry_date
EMP000024,Jira,USR-57400,ACTIVE,2020-01-01,9999-12-31
EMP000025,Jira,USR-19116,ACTIVE,2020-01-01,9999-12-31
EMP000027,Jira,USR-47930,ACTIVE,2020-01-01,9999-12-31
EMP000028,Jira,USR-40512,ACTIVE,2020-01-01,9999-12-31
EMP000029,Jira,USR-59823,ACTIVE,2020-01-01,9999-12-31
EMP000030,Jira,USR-93320,ACTIVE,2020-01-01,9999-12-31
EMP000031,Jira,USR-31319,ACTIVE,2020-01-01,9999-12-31
EMP000032,Jira,USR-37460,ACTIVE,2020-01-01,9999-12-31
EMP000033,Jira,USR-99593,ACTIVE,2020-01-01,9999-12-31
EMP000034,Jira,USR-89840,ACTIVE,2020-01-01,9999-12-31
EMP000035,Jira,USR-80010,ACTIVE,2020-01-01,9999-12-31
EMP000036,Jira,USR-31417,ACTIVE,2020-01-01,9999-12-31
EMP000037,Jira,USR-45382,ACTIVE,2020-01-01,9999-12-31
EMP000038,Jira,USR-93886,ACTIVE,2020-01-01,9999-12-31
EMP000039,Jira,USR-38785,ACTIVE,2020-01-01,9999-12-31
EMP000040,Jira,USR-17331,ACTIVE,2020-01-01,9999-12-31
EMP000041,Jira,USR-14207,ACTIVE,2020-01-01,9999-12-31
EMP000042,Jira,USR-62581,ACTIVE,2020-01-01,9999-12-31
EMP000043,Jira,USR-37653,ACTIVE,2020-01-01,9999-12-31
EMP000044,Jira,USR-84341,ACTIVE,2020-01-01,9999-12-31
EMP000045,Jira,USR-51245,ACTIVE,2020-01-01,9999-12-31
EMP000046,Jira,USR-75435,ACTIVE,2020-01-01,9999-12-31
EMP000047,Jira,USR-94259,ACTIVE,2020-01-01,9999-12-31
EMP000048,Jira,USR-44718,ACTIVE,2020-01-01,9999-12-31
EMP000049,Jira,USR-83579,ACTIVE,2020-01-01,9999-12-31
EMP000050,Jira,USR-86622,ACTIVE,2020-01-01,9999-12-31
EMP000051,Jira,USR-86484,ACTIVE,2020-01-01,9999-12-31
EMP000052,Jira,USR-38746,ACTIVE,2020-01-01,9999-12-31
EMP000053,Jira,USR-28131,ACTIVE,2020-01-01,9999-12-31
EMP000054,Jira,USR-21915,ACTIVE,2020-01-01,9999-12-31
EMP000055,Jira,USR-24371,ACTIVE,2020-01-01,9999-12-31
EMP000056,Jira,USR-30969,ACTIVE,2020-01-01,9999-12-31
EMP000057,Jira,USR-65333,ACTIVE,2020-01-01,9999-12-31
EMP000058,Jira,USR-60432,ACTIVE,2020-01-01,9999-12-31
EMP000059,Jira,USR-71348,ACTIVE,2020-01-01,9999-12-31
EMP000060,Jira,USR-82512,ACTIVE,2020-01-01,9999-12-31
EMP000061,Jira,USR-11504,ACTIVE,2020-01-01,9999-12-31
EMP000062,Jira,USR-25014,ACTIVE,2020-01-01,9999-12-31
EMP000063,Jira,USR-80381,ACTIVE,2020-01-01,9999-12-31
EMP000064,Jira,USR-94012,ACTIVE,2020-01-01,9999-12-31
EMP000065,Jira,USR-48469,ACTIVE,2020-01-01,9999-12-31
EMP000066,Jira,USR-69470,ACTIVE,2020-01-01,9999-12-31
EMP000068,Jira,USR-44522,ACTIVE,2020-01-01,9999-12-31
EMP000069,Jira,USR-33416,ACTIVE,2020-01-01,9999-12-31
EMP000070,Jira,USR-23947,ACTIVE,2020-01-01,9999-12-31
EMP000071,Jira,USR-49117,ACTIVE,2020-01-01,9999-12-31
EMP000073,Jira,USR-30032,ACTIVE,2020-01-01,9999-12-31
EMP000074,Jira,USR-31174,ACTIVE,2020-01-01,9999-12-31
EMP000075,Jira,USR-79514,ACTIVE,2020-01-01,9999-12-31
EMP000076,Jira,USR-88504,ACTIVE,2020-01-01,9999-12-31
EMP000077,Jira,USR-12552,ACTIVE,2020-01-01,9999-12-31
EMP000078,Jira,USR-57576,ACTIVE,2020-01-01,9999-12-31
EMP000079,Jira,USR-50306,ACTIVE,2020-01-01,9999-12-31
EMP000080,Jira,USR-41571,ACTIVE,2020-01-01,9999-12-31
EMP000081,Jira,USR-20322,ACTIVE,2020-01-01,9999-12-31
EMP000082,Jira,USR-73699,ACTIVE,2020-01-01,9999-12-31
EMP000084,Jira,USR-26828,ACTIVE,2020-01-01,9999-12-31
EMP000085,Jira,USR-82063,ACTIVE,2020-01-01,9999-12-31
EMP000086,Jira,USR-79163,ACTIVE,2020-01-01,9999-12-31
EMP000087,Jira,USR-65461,ACTIVE,2020-01-01,9999-12-31
EMP000088,Jira,USR-80686,ACTIVE,2020-01-01,9999-12-31
EMP000089,Jira,USR-36365,ACTIVE,2020-01-01,9999-12-31
EMP000090,Jira,USR-62296,ACTIVE,2020-01-01,9999-12-31
EMP000091,Jira,USR-95180,ACTIVE,2020-01-01,9999-12-31
EMP000092,Jira,USR-77839,ACTIVE,2020-01-01,9999-12-31
EMP000093,Jira,USR-42493,ACTIVE,2020-01-01,9999-12-31
EMP000094,Jira,USR-54313,ACTIVE,2020-01-01,9999-12-31
EMP000096,Jira,USR-87128,ACTIVE,2020-01-01,9999-12-31
EMP000097,Jira,USR-19305,ACTIVE,2020-01-01,9999-12-31
EMP000098,Jira,USR-17716,ACTIVE,2020-01-01,9999-12-31
EMP000099,Jira,USR-14117,ACTIVE,2020-01-01,9999-12-31
EMP000100,Jira,USR-19287,ACTIVE,2020-01-01,9999-12-31
EMP000101,Jira,USR-46500,ACTIVE,2020-01-01,9999-12-31
EMP000102,Jira,USR-38080,ACTIVE,2020-01-01,9999-12-31
EMP000104,Jira,USR-41850,ACTIVE,2020-01-01,9999-12-31
EMP000105,Jira,USR-63354,ACTIVE,2020-01-01,9999-12-31
EMP000106,Jira,USR-22704,ACTIVE,2020-01-01,9999-12-31
EMP000107,Jira,USR-56438,ACTIVE,2020-01-01,9999-12-31
EMP000108,Jira,USR-71213,ACTIVE,2020-01-01,9999-12-31
EMP000109,Jira,USR-17100,ACTIVE,2020-01-01,9999-12-31
EMP000110,Jira,USR-94696,ACTIVE,2020-01-01,9999-12-31
EMP000111,Jira,USR-62772,ACTIVE,2020-01-01,9999-12-31
EMP000112,Jira,USR-24322,ACTIVE,2020-01-01,9999-12-31
EMP000113,Jira,USR-34931,ACTIVE,2020-01-01,9999-12-31
EMP000114,Jira,USR-28373,ACTIVE,2020-01-01,9999-12-31
EMP000115,Jira,USR-46509,ACTIVE,2020-01-01,9999-12-31
EMP000116,Jira,USR-19880,ACTIVE,2020-01-01,9999-12-31
EMP000117,Jira,USR-82132,ACTIVE,2020-01-01,9999-12-31
EMP000118,Jira,USR-95477,ACTIVE,2020-01-01,9999-12-31
EMP000119,Jira,USR-11934,ACTIVE,2020-01-01,9999-12-31
EMP000120,Jira,USR-40982,ACTIVE,2020-01-01,9999-12-31
EMP000121,Jira,USR-73653,ACTIVE,2020-01-01,9999-12-31
EMP000122,Jira,USR-62565,ACTIVE,2020-01-01,9999-12-31
EMP000123,Jira,USR-31579,ACTIVE,2020-01-01,9999-12-31
EMP000124,Jira,USR-61173,ACTIVE,2020-01-01,9999-12-31
EMP000125,Jira,USR-69638,ACTIVE,2020-01-01,9999-12-31
EMP000126,Jira,USR-82845,ACTIVE,2020-01-01,9999-12-31
EMP000127,Jira,USR-73788,ACTIVE,2020-01-01,9999-12-31
EMP000128,Jira,USR-48890,ACTIVE,2020-01-01,9999-12-31
EMP000129,Jira,USR-17665,ACTIVE,2020-01-01,9999-12-31
EMP000130,Jira,USR-81066,ACTIVE,2020-01-01,9999-12-31
EMP000131,Jira,USR-51104,ACTIVE,2020-01-01,9999-12-31
EMP000132,Jira,USR-86569,ACTIVE,2020-01-01,9999-12-31
EMP000134,Jira,USR-76562,ACTIVE,2020-01-01,9999-12-31
EMP000135,Jira,USR-34356,ACTIVE,2020-01-01,9999-12-31
EMP000136,Jira,USR-18907,ACTIVE,2020-01-01,9999-12-31
EMP000137,Jira,USR-40828,ACTIVE,2020-01-01,9999-12-31
EMP000138,Jira,USR-84668,ACTIVE,2020-01-01,9999-12-31
EMP000139,Jira,USR-87924,ACTIVE,2020-01-01,9999-12-31
EMP000141,Jira,USR-96163,ACTIVE,2020-01-01,9999-12-31
EMP000143,Jira,USR-44179,ACTIVE,2020-01-01,9999-12-31
EMP000144,Jira,USR-51180,ACTIVE,2020-01-01,9999-12-31
EMP000145,Jira,USR-61876,ACTIVE,2020-01-01,9999-12-31
EMP000146,Jira,USR-94607,ACTIVE,2020-01-01,9999-12-31
EMP000147,Jira,USR-51441,ACTIVE,2020-01-01,9999-12-31
EMP000148,Jira,USR-19508,ACTIVE,2020-01-01,9999-12-31
EMP000150,Jira,USR-83792,ACTIVE,2020-01-01,9999-12-31
EMP000151,Jira,USR-19602,ACTIVE,2020-01-01,9999-12-31
EMP000152,Jira,USR-76307,ACTIVE,2020-01-01,9999-12-31
EMP000153,Jira,USR-55745,ACTIVE,2020-01-01,9999-12-31
EMP000154,Jira,USR-42018,ACTIVE,2020-01-01,9999-12-31
EMP000155,Jira,USR-30676,ACTIVE,2020-01-01,9999-12-31
EMP000156,Jira,USR-81200,ACTIVE,2020-01-01,9999-12-31
EMP000157,Jira,USR-90173,ACTIVE,2020-01-01,9999-12-31
EMP000158,Jira,USR-95717,ACTIVE,2020-01-01,9999-12-31
EMP000159,Jira,USR-97538,ACTIVE,2020-01-01,9999-12-31
EMP000161,Jira,USR-23577,ACTIVE,2020-01-01,9999-12-31
EMP000162,Jira,USR-27601,ACTIVE,2020-01-01,9999-12-31
EMP000163,Jira,USR-24029,ACTIVE,2020-01-01,9999-12-31
EMP000164,Jira,USR-30374,ACTIVE,2020-01-01,9999-12-31
EMP000165,Jira,USR-89276,ACTIVE,2020-01-01,9999-12-31
EMP000166,Jira,USR-54942,ACTIVE,2020-01-01,9999-12-31
EMP000167,Jira,USR-93130,ACTIVE,2020-01-01,9999-12-31
EMP000168,Jira,USR-76244,ACTIVE,2020-01-01,9999-12-31
EMP000169,Jira,USR-16658,ACTIVE,2020-01-01,9999-12-31
EMP000170,Jira,USR-65518,ACTIVE,2020-01-01,9999-12-31
EMP000171,Jira,USR-15778,ACTIVE,2020-01-01,9999-12-31
EMP000173,Jira,USR-93507,ACTIVE,2020-01-01,9999-12-31
EMP000174,Jira,USR-31178,ACTIVE,2020-01-01,9999-12-31
EMP000175,Jira,USR-82309,ACTIVE,2020-01-01,9999-12-31
EMP000176,Jira,USR-83519,ACTIVE,2020-01-01,9999-12-31
EMP000178,Jira,USR-29536,ACTIVE,2020-01-01,9999-12-31
EMP000179,Jira,USR-58393,ACTIVE,2020-01-01,9999-12-31
EMP000180,Jira,USR-29410,ACTIVE,2020-01-01,9999-12-31
EMP000181,Jira,USR-15482,ACTIVE,2020-01-01,9999-12-31
EMP000182,Jira,USR-15229,ACTIVE,2020-01-01,9999-12-31
EMP000183,Jira,USR-37535,ACTIVE,2020-01-01,9999-12-31
EMP000184,Jira,USR-97416,ACTIVE,2020-01-01,9999-12-31
EMP000185,Jira,USR-83385,ACTIVE,2020-01-01,9999-12-31
EMP000186,Jira,USR-63264,ACTIVE,2020-01-01,9999-12-31
EMP000187,Jira,USR-30257,ACTIVE,2020-01-01,9999-12-31
EMP000188,Jira,USR-41029,ACTIVE,2020-01-01,9999-12-31
EMP000189,Jira,USR-33206,ACTIVE,2020-01-01,9999-12-31
EMP000190,Jira,USR-13248,ACTIVE,2020-01-01,9999-12-31
EMP000191,Jira,USR-53540,ACTIVE,2020-01-01,9999-12-31
EMP000192,Jira,USR-63964,ACTIVE,2020-01-01,9999-12-31
EMP000193,Jira,USR-42527,ACTIVE,2020-01-01,9999-12-31
EMP000194,Jira,USR-24168,ACTIVE,2020-01-01,9999-12-31
EMP000195,Jira,USR-15075,ACTIVE,2020-01-01,9999-12-31
EMP000196,Jira,USR-39154,ACTIVE,2020-01-01,9999-12-31
EMP000197,Jira,USR-70332,ACTIVE,2020-01-01,9999-12-31
EMP000198,Jira,USR-39831,ACTIVE,2020-01-01,9999-12-31
EMP000199,Jira,USR-96511,ACTIVE,2020-01-01,9999-12-31
EMP000200,Jira,USR-53025,ACTIVE,2020-01-01,9999-12-31
EMP000202,Jira,USR-46585,ACTIVE,2020-01-01,9999-12-31
EMP000203,Jira,USR-76768,ACTIVE,2020-01-01,9999-12-31
EMP000204,Jira,USR-80282,ACTIVE,2020-01-01,9999-12-31
EMP000205,Jira,USR-13617,ACTIVE,2020-01-01,9999-12-31
EMP000206,Jira,USR-44237,ACTIVE,2020-01-01,9999-12-31
EMP000207,Jira,USR-44795,ACTIVE,2020-01-01,9999-12-31
EMP000209,Jira,USR-55309,ACTIVE,2020-01-01,9999-12-31
EMP000210,Jira,USR-51114,ACTIVE,2020-01-01,9999-12-31
EMP000211,Jira,USR-77033,ACTIVE,2020-01-01,9999-12-31
EMP000212,Jira,USR-85574,ACTIVE,2020-01-01,9999-12-31
EMP000213,Jira,USR-15817,ACTIVE,2020-01-01,9999-12-31
EMP000214,Jira,USR-10221,ACTIVE,2020-01-01,9999-12-31
EMP000215,Jira,USR-80575,ACTIVE,2020-01-01,9999-12-31
EMP000216,Jira,USR-97900,ACTIVE,2020-01-01,9999-12-31
EMP000217,Jira,USR-66531,ACTIVE,2020-01-01,9999-12-31
EMP000218,Jira,USR-97062,ACTIVE,2020-01-01,9999-12-31
EMP000219,Jira,USR-91678,ACTIVE,2020-01-01,9999-12-31
EMP000220,Jira,USR-26334,ACTIVE,2020-01-01,9999-12-31
EMP000221,Jira,USR-49363,ACTIVE,2020-01-01,9999-12-31
EMP000222,Jira,USR-97410,ACTIVE,2020-01-01,9999-12-31
EMP000223,Jira,USR-62743,ACTIVE,2020-01-01,9999-12-31
EMP000224,Jira,USR-82667,ACTIVE,2020-01-01,9999-12-31
EMP000225,Jira,USR-65108,ACTIVE,2020-01-01,9999-12-31
EMP000226,Jira,USR-59695,ACTIVE,2020-01-01,9999-12-31
EMP000203,Jira,USR-32810,ACTIVE,2020-01-01,9999-12-31
EMP000228,Jira,USR-49446,ACTIVE,2020-01-01,9999-12-31
EMP000229,Jira,USR-10053,ACTIVE,2020-01-01,9999-12-31
EMP000230,Jira,USR-37549,ACTIVE,2020-01-01,9999-12-31
EMP000231,Jira,USR-86019,ACTIVE,2020-01-01,9999-12-31
EMP000232,Jira,USR-52237,ACTIVE,2020-01-01,9999-12-31
EMP000233,Jira,USR-67954,ACTIVE,2020-01-01,9999-12-31
EMP000234,Jira,USR-77000,ACTIVE,2020-01-01,9999-12-31
EMP000235,Jira,USR-32241,ACTIVE,2020-01-01,9999-12-31
EMP000236,Jira,USR-47196,ACTIVE,2020-01-01,9999-12-31
EMP000237,Jira,USR-92960,ACTIVE,2020-01-01,9999-12-31
EMP000238,Jira,USR-22240,ACTIVE,2020-01-01,9999-12-31
EMP000239,Jira,USR-40784,ACTIVE,2020-01-01,9999-12-31
EMP000240,Jira,USR-39444,ACTIVE,2020-01-01,9999-12-31
EMP000241,Jira,USR-29313,ACTIVE,2020-01-01,9999-12-31
EMP000243,Jira,USR-72277,ACTIVE,2020-01-01,9999-12-31
EMP000244,Jira,USR-19545,ACTIVE,2020-01-01,9999-12-31
EMP000245,Jira,USR-92544,ACTIVE,2020-01-01,9999-12-31
EMP000246,Jira,USR-60328,ACTIVE,2020-01-01,9999-12-31
EMP000247,Jira,USR-41979,ACTIVE,2020-01-01,9999-12-31
EMP000248,Jira,USR-10726,ACTIVE,2020-01-01,9999-12-31
EMP000249,Jira,USR-23970,ACTIVE,2020-01-01,9999-12-31
EMP000250,Jira,USR-38683,ACTIVE,2020-01-01,9999-12-31
EMP000251,Jira,USR-77889,ACTIVE,2020-01-01,9999-12-31
EMP000253,Jira,USR-25906,ACTIVE,2020-01-01,9999-12-31
EMP000256,Jira,USR-68008,ACTIVE,2020-01-01,9999-12-31
EMP000257,Jira,USR-76162,ACTIVE,2020-01-01,9999-12-31
EMP000258,Jira,USR-81810,ACTIVE,2020-01-01,9999-12-31
EMP000259,Jira,USR-30861,ACTIVE,2020-01-01,9999-12-31
EMP000260,Jira,USR-72216,ACTIVE,2020-01-01,9999-12-31
EMP000261,Jira,USR-42406,ACTIVE,2020-01-01,9999-12-31
EMP000262,Jira,USR-46347,ACTIVE,2020-01-01,9999-12-31
EMP000263,Jira,USR-78327,ACTIVE,2020-01-01,9999-12-31
EMP000264,Jira,USR-41358,ACTIVE,2020-01-01,9999-12-31
EMP000265,Jira,USR-20155,ACTIVE,2020-01-01,9999-12-31
EMP000266,Jira,USR-40735,ACTIVE,2020-01-01,9999-12-31
EMP000267,Jira,USR-51904,ACTIVE,2020-01-01,9999-12-31
EMP000268,Jira,USR-20561,ACTIVE,2020-01-01,9999-12-31
EMP000269,Jira,USR-40311,ACTIVE,2020-01-01,9999-12-31
EMP000270,Jira,USR-30028,ACTIVE,2020-01-01,9999-12-31
EMP000271,Jira,USR-18418,ACTIVE,2020-01-01,9999-12-31
EMP000272,Jira,USR-53369,ACTIVE,2020-01-01,9999-12-31
EMP000273,Jira,USR-64496,ACTIVE,2020-01-01,9999-12-31
EMP000274,Jira,USR-65069,ACTIVE,2020-01-01,9999-12-31
EMP000275,Jira,USR-86556,ACTIVE,2020-01-01,9999-12-31
EMP000276,Jira,USR-12560,ACTIVE,2020-01-01,9999-12-31
EMP000277,Jira,USR-85456,ACTIVE,2020-01-01,9999-12-31
EMP000278,Jira,USR-10772,ACTIVE,2020-01-01,9999-12-31
EMP000279,Jira,USR-49139,ACTIVE,2020-01-01,9999-12-31
EMP000280,Jira,USR-64921,ACTIVE,2020-01-01,9999-12-31
EMP000281,Jira,USR-81582,ACTIVE,2020-01-01,9999-12-31
EMP000282,Jira,USR-38906,ACTIVE,2020-01-01,9999-12-31
EMP000284,Jira,USR-13804,ACTIVE,2020-01-01,9999-12-31
EMP000286,Jira,USR-62994,ACTIVE,2020-01-01,9999-12-31
EMP000287,Jira,USR-71261,ACTIVE,2020-01-01,9999-12-31
EMP000288,Jira,USR-91560,ACTIVE,2020-01-01,9999-12-31
EMP000289,Jira,USR-61645,ACTIVE,2020-01-01,9999-12-31
EMP000290,Jira,USR-96900,ACTIVE,2020-01-01,9999-12-31
EMP000292,Jira,USR-27786,ACTIVE,2020-01-01,9999-12-31
EMP000293,Jira,USR-33819,ACTIVE,2020-01-01,9999-12-31
EMP000294,Jira,USR-59689,ACTIVE,2020-01-01,9999-12-31
EMP000295,Jira,USR-69598,ACTIVE,2020-01-01,9999-12-31
EMP000296,Jira,USR-59692,ACTIVE,2020-01-01,9999-12-31
EMP000297,Jira,USR-65255,ACTIVE,2020-01-01,9999-12-31
EMP000298,Jira,USR-20735,ACTIVE,2020-01-01,9999-12-31
EMP000299,Jira,USR-80702,ACTIVE,2020-01-01,9999-12-31
EMP000300,Jira,USR-55870,ACTIVE,2020-01-01,9999-12-31
EMP000301,Jira,USR-18993,ACTIVE,2020-01-01,9999-12-31
EMP000302,Jira,USR-95426,ACTIVE,2020-01-01,9999-12-31
EMP000305,Jira,USR-12671,ACTIVE,2020-01-01,9999-12-31
EMP000306,Jira,USR-41266,ACTIVE,2020-01-01,9999-12-31
EMP000307,Jira,USR-97747,ACTIVE,2020-01-01,9999-12-31
EMP000308,Jira,USR-38569,ACTIVE,2020-01-01,9999-12-31
EMP000309,Jira,USR-43586,ACTIVE,2020-01-01,9999-12-31
EMP000310,Jira,USR-31992,ACTIVE,2020-01-01,9999-12-31
EMP000311,Jira,USR-25012,ACTIVE,2020-01-01,9999-12-31
EMP000312,Jira,USR-31465,ACTIVE,2020-01-01,9999-12-31
EMP000313,Jira,USR-24168,ACTIVE,2020-01-01,9999-12-31
EMP000314,Jira,USR-50888,ACTIVE,2020-01-01,9999-12-31
EMP000315,Jira,USR-59192,ACTIVE,2020-01-01,9999-12-31
EMP000316,Jira,USR-35995,ACTIVE,2020-01-01,9999-12-31
EMP000317,Jira,USR-92213,ACTIVE,2020-01-01,9999-12-31
EMP000318,Jira,USR-49529,ACTIVE,2020-01-01,9999-12-31
EMP000319,Jira,USR-88697,ACTIVE,2020-01-01,9999-12-31
EMP000320,Jira,USR-84177,ACTIVE,2020-01-01,9999-12-31
EMP000321,Jira,USR-55508,ACTIVE,2020-01-01,9999-12-31
EMP000322,Jira,USR-96706,ACTIVE,2020-01-01,9999-12-31
EMP000323,Jira,USR-76317,ACTIVE,2020-01-01,9999-12-31
EMP000324,Jira,USR-11658,ACTIVE,2020-01-01,9999-12-31
EMP000325,Jira,USR-74251,ACTIVE,2020-01-01,9999-12-31
EMP000326,Jira,USR-57472,ACTIVE,2020-01-01,9999-12-31
EMP000327,Jira,USR-70258,ACTIVE,2020-01-01,9999-12-31
EMP000328,Jira,USR-67080,ACTIVE,2020-01-01,9999-12-31
EMP000329,Jira,USR-78386,ACTIVE,2020-01-01,9999-12-31
EMP000330,Jira,USR-45400,ACTIVE,2020-01-01,9999-12-31
EMP000331,Jira,USR-80539,ACTIVE,2020-01-01,9999-12-31
EMP000332,Jira,USR-70931,ACTIVE,2020-01-01,9999-12-31
EMP000333,Jira,USR-87656,ACTIVE,2020-01-01,9999-12-31
EMP000334,Jira,USR-42177,ACTIVE,2020-01-01,9999-12-31
EMP000335,Jira,USR-21359,ACTIVE,2020-01-01,9999-12-31
EMP000336,Jira,USR-69087,ACTIVE,2020-01-01,9999-12-31
EMP000337,Jira,USR-70910,ACTIVE,2020-01-01,9999-12-31
EMP000339,Jira,USR-13761,ACTIVE,2020-01-01,9999-12-31
EMP000340,Jira,USR-52600,ACTIVE,2020-01-01,9999-12-31
EMP000341,Jira,USR-37802,ACTIVE,2020-01-01,9999-12-31
EMP000342,Jira,USR-43862,ACTIVE,2020-01-01,9999-12-31
EMP000343,Jira,USR-88139,ACTIVE,2020-01-01,9999-12-31
EMP000344,Jira,USR-46211,ACTIVE,2020-01-01,9999-12-31
EMP000345,Jira,USR-77715,ACTIVE,2020-01-01,9999-12-31
EMP000346,Jira,USR-21221,ACTIVE,2020-01-01,9999-12-31
EMP000347,Jira,USR-63271,ACTIVE,2020-01-01,9999-12-31
EMP000348,Jira,USR-41499,ACTIVE,2020-01-01,9999-12-31
EMP000349,Jira,USR-94659,ACTIVE,2020-01-01,9999-12-31
EMP000350,Jira,USR-68743,ACTIVE,2020-01-01,9999-12-31
EMP000351,Jira,USR-22196,ACTIVE,2020-01-01,9999-12-31
EMP000352,Jira,USR-63005,ACTIVE,2020-01-01,9999-12-31
EMP000353,Jira,USR-50135,ACTIVE,2020-01-01,9999-12-31
EMP000354,Jira,USR-58368,ACTIVE,2020-01-01,9999-12-31
EMP000355,Jira,USR-79588,ACTIVE,2020-01-01,9999-12-31
EMP000356,Jira,USR-82140,ACTIVE,2020-01-01,9999-12-31
EMP000357,Jira,USR-69473,ACTIVE,2020-01-01,9999-12-31
EMP000358,Jira,USR-42951,ACTIVE,2020-01-01,9999-12-31
EMP000359,Jira,USR-35242,ACTIVE,2020-01-01,9999-12-31
EMP000360,Jira,USR-80236,ACTIVE,2020-01-01,9999-12-31
EMP000362,Jira,USR-73464,ACTIVE,2020-01-01,9999-12-31
EMP000363,Jira,USR-87278,ACTIVE,2020-01-01,9999-12-31
EMP000364,Jira,USR-78765,ACTIVE,2020-01-01,9999-12-31
EMP000365,Jira,USR-23176,ACTIVE,2020-01-01,9999-12-31
EMP000366,Jira,USR-48829,ACTIVE,2020-01-01,9999-12-31
EMP000367,Jira,USR-33519,ACTIVE,2020-01-01,9999-12-31
EMP000368,Jira,USR-80010,ACTIVE,2020-01-01,9999-12-31
EMP000369,Jira,USR-15965,ACTIVE,2020-01-01,9999-12-31
EMP000370,Jira,USR-82529,ACTIVE,2020-01-01,9999-12-31
EMP000371,Jira,USR-26551,ACTIVE,2020-01-01,9999-12-31
EMP000372,Jira,USR-74340,ACTIVE,2020-01-01,9999-12-31
EMP000373,Jira,USR-11607,ACTIVE,2020-01-01,9999-12-31
EMP000374,Jira,USR-71524,ACTIVE,2020-01-01,9999-12-31
EMP000375,Jira,USR-54657,ACTIVE,2020-01-01,9999-12-31
EMP000376,Jira,USR-16734,ACTIVE,2020-01-01,9999-12-31
EMP000377,Jira,USR-72616,ACTIVE,2020-01-01,9999-12-31
EMP000378,Jira,USR-18564,ACTIVE,2020-01-01,9999-12-31
EMP000379,Jira,USR-19710,ACTIVE,2020-01-01,9999-12-31
EMP000380,Jira,USR-99974,ACTIVE,2020-01-01,9999-12-31
EMP000381,Jira,USR-29555,ACTIVE,2020-01-01,9999-12-31
EMP000382,Jira,USR-49824,ACTIVE,2020-01-01,9999-12-31
EMP000383,Jira,USR-42530,ACTIVE,2020-01-01,9999-12-31
EMP000384,Jira,USR-64548,ACTIVE,2020-01-01,9999-12-31
EMP000385,Jira,USR-91057,ACTIVE,2020-01-01,9999-12-31
EMP000386,Jira,USR-78494,ACTIVE,2020-01-01,9999-12-31
EMP000387,Jira,USR-68028,ACTIVE,2020-01-01,9999-12-31
EMP000389,Jira,USR-50026,ACTIVE,2020-01-01,9999-12-31
EMP000390,Jira,USR-17894,ACTIVE,2020-01-01,9999-12-31
EMP000391,Jira,USR-23006,ACTIVE,2020-01-01,9999-12-31
EMP000392,Jira,USR-37235,ACTIVE,2020-01-01,9999-12-31
EMP000393,Jira,USR-44687,ACTIVE,2020-01-01,9999-12-31
EMP000394,Jira,USR-30585,ACTIVE,2020-01-01,9999-12-31
EMP000395,Jira,USR-82350,ACTIVE,2020-01-01,9999-12-31
EMP000396,Jira,USR-10350,ACTIVE,2020-01-01,9999-12-31
EMP000397,Jira,USR-87832,ACTIVE,2020-01-01,9999-12-31
EMP000398,Jira,USR-14278,ACTIVE,2020-01-01,9999-12-31
EMP000399,Jira,USR-47056,ACTIVE,2020-01-01,9999-12-31
EMP000400,Jira,USR-69510,ACTIVE,2020-01-01,9999-12-31
EMP000401,Jira,USR-40595,ACTIVE,2020-01-01,9999-12-31
EMP000403,Jira,USR-35928,ACTIVE,2020-01-01,9999-12-31
EMP000404,Jira,USR-81376,ACTIVE,2020-01-01,9999-12-31
EMP000405,Jira,USR-29528,ACTIVE,2020-01-01,9999-12-31
EMP000406,Jira,USR-28643,ACTIVE,2020-01-01,9999-12-31
EMP000407,Jira,USR-31747,ACTIVE,2020-01-01,9999-12-31
EMP000408,Jira,USR-87993,ACTIVE,2020-01-01,9999-12-31
EMP000409,Jira,USR-84607,ACTIVE,2020-01-01,9999-12-31
EMP000410,Jira,USR-67560,ACTIVE,2020-01-01,9999-12-31
EMP000411,Jira,USR-49857,ACTIVE,2020-01-01,9999-12-31
EMP000412,Jira,USR-45683,ACTIVE,2020-01-01,9999-12-31
EMP000413,Jira,USR-74722,ACTIVE,2020-01-01,9999-12-31
EMP000414,Jira,USR-88385,ACTIVE,2020-01-01,9999-12-31
EMP000416,Jira,USR-52247,ACTIVE,2020-01-01,9999-12-31
EMP000417,Jira,USR-13390,ACTIVE,2020-01-01,9999-12-31
EMP000418,Jira,USR-98381,ACTIVE,2020-01-01,9999-12-31
EMP000419,Jira,USR-85392,ACTIVE,2020-01-01,9999-12-31
EMP000420,Jira,USR-12719,ACTIVE,2020-01-01,9999-12-31
EMP000421,Jira,USR-98117,ACTIVE,2020-01-01,9999-12-31
EMP000422,Jira,USR-85529,ACTIVE,2020-01-01,9999-12-31
EMP000424,Jira,USR-71669,ACTIVE,2020-01-01,9999-12-31
EMP000425,Jira,USR-67963,ACTIVE,2020-01-01,9999-12-31
EMP000426,Jira,USR-33788,ACTIVE,2020-01-01,9999-12-31
EMP000427,Jira,USR-67132,ACTIVE,2020-01-01,9999-12-31
EMP000428,Jira,USR-74451,ACTIVE,2020-01-01,9999-12-31
EMP000429,Jira,USR-71605,ACTIVE,2020-01-01,9999-12-31
EMP000430,Jira,USR-53687,ACTIVE,2020-01-01,9999-12-31
