review_id,employee_id,review_period,review_date,review_status,outcome_category,review_cycle
REV_EMP000738_2023-H1,EMP000738,2023-H1,2026-03-21,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000739_2022-H1,EMP000739,2022-H1,2025-05-07,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000739_2022-H2,EMP000739,2022-H2,2025-09-23,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000739_2023-H1,EMP000739,2023-H1,2026-08-16,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000739_2023-H2,EMP000739,2023-H2,2025-05-03,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000740_2022-H1,EMP000740,2022-H1,2026-04-28,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000740_2022-H2,EMP000740,2022-H2,2025-12-09,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000740_2023-H1,EMP000740,2023-H1,2026-02-19,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000740_2023-H2,EMP000740,2023-H2,2025-01-12,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000741_2022-H1,EMP000741,2022-H1,2026-06-03,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000741_2022-H2,EMP000741,2022-H2,2025-12-03,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000741_2023-H1,EMP000741,2023-H1,2026-04-08,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000741_2023-H2,EMP000741,2023-H2,2026-08-25,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000742_2022-H1,EMP000742,2022-H1,2026-09-06,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000742_2022-H2,EMP000742,2022-H2,2025-08-29,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000742_2023-H2,EMP000742,2023-H2,2025-06-10,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000743_2022-H1,EMP000743,2022-H1,2026-03-09,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000743_2022-H2,EMP000743,2022-H2,2024-12-16,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000743_2023-H1,EMP000743,2023-H1,2026-04-11,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000743_2023-H2,EMP000743,2023-H2,2025-09-27,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000744_2022-H1,EMP000744,2022-H1,2026-08-20,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000744_2022-H2,EMP000744,2022-H2,2024-10-21,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000744_2023-H1,EMP000744,2023-H1,2025-01-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000744_2023-H2,EMP000744,2023-H2,2026-02-28,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000745_2022-H1,EMP000745,2022-H1,2025-11-21,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000745_2023-H2,EMP000745,2023-H2,2024-12-19,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000746_2022-H1,EMP000746,2022-H1,2025-05-17,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000746_2023-H1,EMP000746,2023-H1,2024-10-09,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000746_2023-H2,EMP000746,2023-H2,2025-07-28,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000747_2022-H1,EMP000747,2022-H1,2026-01-12,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000747_2022-H2,EMP000747,2022-H2,2026-07-05,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000747_2023-H1,EMP000747,2023-H1,2025-03-10,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000747_2023-H2,EMP000747,2023-H2,2025-09-01,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000748_2022-H1,EMP000748,2022-H1,2025-06-24,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000748_2022-H2,EMP000748,2022-H2,2024-11-30,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000748_2023-H1,EMP000748,2023-H1,2025-05-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000748_2023-H2,EMP000748,2023-H2,2024-11-01,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000749_2022-H2,EMP000749,2022-H2,2026-01-05,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000749_2023-H1,EMP000749,2023-H1,2026-01-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000750_2022-H1,EMP000750,2022-H1,2025-02-18,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000750_2022-H2,EMP000750,2022-H2,2025-12-17,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000750_2023-H1,EMP000750,2023-H1,2025-11-02,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000750_2023-H2,EMP000750,2023-H2,2025-03-11,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000751_2022-H1,EMP000751,2022-H1,2026-05-19,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000751_2022-H2,EMP000751,2022-H2,2026-09-16,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000751_2023-H1,EMP000751,2023-H1,2026-05-08,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000751_2023-H2,EMP000751,2023-H2,2025-04-23,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000752_2022-H1,EMP000752,2022-H1,2025-02-19,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000752_2022-H2,EMP000752,2022-H2,2024-10-07,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000752_2023-H1,EMP000752,2023-H1,2024-11-23,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000752_2023-H2,EMP000752,2023-H2,2025-11-12,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000753_2022-H1,EMP000753,2022-H1,2026-07-11,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000753_2023-H1,EMP000753,2023-H1,2025-08-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000753_2023-H2,EMP000753,2023-H2,2026-02-27,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000754_2022-H1,EMP000754,2022-H1,2026-02-23,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000754_2023-H1,EMP000754,2023-H1,2024-11-26,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000754_2023-H2,EMP000754,2023-H2,2025-10-22,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000755_2022-H1,EMP000755,2022-H1,2025-07-23,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000755_2022-H2,EMP000755,2022-H2,2025-02-18,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000755_2023-H1,EMP000755,2023-H1,2025-10-05,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000755_2023-H2,EMP000755,2023-H2,2025-05-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000756_2022-H1,EMP000756,2022-H1,2026-01-01,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000756_2022-H2,EMP000756,2022-H2,2026-01-02,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000756_2023-H1,EMP000756,2023-H1,2025-10-22,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000756_2023-H2,EMP000756,2023-H2,2024-11-02,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000757_2022-H1,EMP000757,2022-H1,2026-08-26,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000757_2022-H2,EMP000757,2022-H2,2026-02-19,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000757_2023-H1,EMP000757,2023-H1,2025-06-27,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000757_2023-H2,EMP000757,2023-H2,2025-07-25,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000758_2022-H1,EMP000758,2022-H1,2025-01-12,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000758_2022-H2,EMP000758,2022-H2,2026-03-30,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000758_2023-H1,EMP000758,2023-H1,2026-07-15,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000758_2023-H2,EMP000758,2023-H2,2025-08-18,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000759_2022-H1,EMP000759,2022-H1,2025-07-04,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000759_2022-H2,EMP000759,2022-H2,2025-07-16,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000759_2023-H1,EMP000759,2023-H1,2025-07-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000759_2023-H2,EMP000759,2023-H2,2024-09-29,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000760_2022-H1,EMP000760,2022-H1,2025-04-29,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000760_2023-H1,EMP000760,2023-H1,2025-06-14,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000760_2023-H2,EMP000760,2023-H2,2025-06-19,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000761_2022-H1,EMP000761,2022-H1,2025-05-17,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000761_2022-H2,EMP000761,2022-H2,2025-09-01,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000761_2023-H1,EMP000761,2023-H1,2026-07-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000761_2023-H2,EMP000761,2023-H2,2025-11-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000762_2022-H1,EMP000762,2022-H1,2024-11-27,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000762_2022-H2,EMP000762,2022-H2,2025-03-06,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000762_2023-H1,EMP000762,2023-H1,2026-04-08,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000762_2023-H2,EMP000762,2023-H2,2026-08-10,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000763_2023-H1,EMP000763,2023-H1,2025-08-31,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000763_2023-H2,EMP000763,2023-H2,2026-04-18,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000764_2022-H2,EMP000764,2022-H2,2025-08-08,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000764_2023-H1,EMP000764,2023-H1,2026-06-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000764_2023-H2,EMP000764,2023-H2,2025-08-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000765_2022-H1,EMP000765,2022-H1,2025-05-02,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000766_2022-H2,EMP000766,2022-H2,2025-01-25,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000766_2023-H1,EMP000766,2023-H1,2026-06-07,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000766_2023-H2,EMP000766,2023-H2,2026-04-08,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000767_2022-H2,EMP000767,2022-H2,2026-08-18,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000767_2023-H2,EMP000767,2023-H2,2025-08-15,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000768_2022-H1,EMP000768,2022-H1,2026-04-08,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000768_2022-H2,EMP000768,2022-H2,2026-08-17,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000768_2023-H1,EMP000768,2023-H1,2025-08-07,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000768_2023-H2,EMP000768,2023-H2,2025-01-06,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000769_2022-H1,EMP000769,2022-H1,2026-06-30,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000769_2022-H2,EMP000769,2022-H2,2025-12-20,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000769_2023-H1,EMP000769,2023-H1,2025-12-28,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000769_2023-H2,EMP000769,2023-H2,2024-11-25,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000770_2022-H1,EMP000770,2022-H1,2025-01-09,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000770_2022-H2,EMP000770,2022-H2,2025-02-28,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000770_2023-H1,EMP000770,2023-H1,2025-05-13,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000771_2022-H2,EMP000771,2022-H2,2025-09-23,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000771_2023-H1,EMP000771,2023-H1,2026-07-25,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000771_2023-H2,EMP000771,2023-H2,2025-11-02,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000772_2022-H2,EMP000772,2022-H2,2025-06-07,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000772_2023-H1,EMP000772,2023-H1,2024-11-10,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000772_2023-H2,EMP000772,2023-H2,2026-09-14,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000773_2022-H2,EMP000773,2022-H2,2025-12-22,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000773_2023-H1,EMP000773,2023-H1,2026-04-30,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000774_2022-H1,EMP000774,2022-H1,2025-07-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000774_2022-H2,EMP000774,2022-H2,2024-11-27,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000774_2023-H2,EMP000774,2023-H2,2024-09-25,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000775_2022-H1,EMP000775,2022-H1,2025-08-04,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000775_2022-H2,EMP000775,2022-H2,2026-01-29,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000775_2023-H1,EMP000775,2023-H1,2026-08-31,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000775_2023-H2,EMP000775,2023-H2,2025-04-20,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000776_2022-H2,EMP000776,2022-H2,2025-08-07,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000776_2023-H1,EMP000776,2023-H1,2025-02-02,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000776_2023-H2,EMP000776,2023-H2,2025-11-25,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000777_2022-H1,EMP000777,2022-H1,2025-09-13,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000777_2022-H2,EMP000777,2022-H2,2026-03-25,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000777_2023-H1,EMP000777,2023-H1,2025-12-05,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000777_2023-H2,EMP000777,2023-H2,2026-04-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000778_2022-H2,EMP000778,2022-H2,2026-08-31,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000778_2023-H1,EMP000778,2023-H1,2025-01-04,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000778_2023-H2,EMP000778,2023-H2,2025-02-21,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000779_2022-H1,EMP000779,2022-H1,2025-02-11,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000779_2022-H2,EMP000779,2022-H2,2026-06-28,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000779_2023-H1,EMP000779,2023-H1,2025-07-13,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000779_2023-H2,EMP000779,2023-H2,2025-05-02,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000780_2022-H1,EMP000780,2022-H1,2025-11-24,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000780_2022-H2,EMP000780,2022-H2,2025-10-06,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000780_2023-H1,EMP000780,2023-H1,2024-10-22,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000781_2022-H1,EMP000781,2022-H1,2026-06-21,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000781_2022-H2,EMP000781,2022-H2,2026-06-23,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000781_2023-H1,EMP000781,2023-H1,2025-05-12,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000781_2023-H2,EMP000781,2023-H2,2026-06-30,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000782_2022-H1,EMP000782,2022-H1,2025-12-18,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000782_2022-H2,EMP000782,2022-H2,2025-05-14,COMPLETED,OUTSTANDING,2022-H2
REV_EMP000783_2022-H1,EMP000783,2022-H1,2025-10-08,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000783_2022-H2,EMP000783,2022-H2,2025-11-28,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000784_2022-H1,EMP000784,2022-H1,2026-04-17,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000784_2023-H1,EMP000784,2023-H1,2025-09-14,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000784_2023-H2,EMP000784,2023-H2,2025-03-13,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000785_2022-H1,EMP000785,2022-H1,2024-10-10,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000785_2023-H1,EMP000785,2023-H1,2026-05-27,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000785_2023-H2,EMP000785,2023-H2,2024-09-21,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000786_2022-H1,EMP000786,2022-H1,2025-01-17,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000786_2022-H2,EMP000786,2022-H2,2025-04-12,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000786_2023-H1,EMP000786,2023-H1,2025-05-11,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000786_2023-H2,EMP000786,2023-H2,2026-01-30,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000787_2022-H1,EMP000787,2022-H1,2026-06-29,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000787_2022-H2,EMP000787,2022-H2,2026-01-27,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000787_2023-H1,EMP000787,2023-H1,2025-09-22,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000788_2022-H1,EMP000788,2022-H1,2024-12-25,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000788_2022-H2,EMP000788,2022-H2,2026-02-09,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000788_2023-H1,EMP000788,2023-H1,2026-02-19,COMPLETED,OUTSTANDING,2023-H1
REV_EMP000788_2023-H2,EMP000788,2023-H2,2026-08-14,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000789_2022-H1,EMP000789,2022-H1,2025-05-01,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000789_2022-H2,EMP000789,2022-H2,2025-08-10,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000789_2023-H1,EMP000789,2023-H1,2025-02-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000789_2023-H2,EMP000789,2023-H2,2025-10-07,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000790_2022-H1,EMP000790,2022-H1,2026-08-25,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000790_2022-H2,EMP000790,2022-H2,2026-03-08,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000790_2023-H1,EMP000790,2023-H1,2026-02-02,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000790_2023-H2,EMP000790,2023-H2,2025-03-29,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000791_2022-H1,EMP000791,2022-H1,2024-10-12,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000791_2022-H2,EMP000791,2022-H2,2024-12-21,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000791_2023-H1,EMP000791,2023-H1,2026-05-06,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000791_2023-H2,EMP000791,2023-H2,2025-04-23,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000792_2022-H1,EMP000792,2022-H1,2025-10-07,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000792_2022-H2,EMP000792,2022-H2,2024-11-10,COMPLETED,NEEDS_IMPROVEMENT,2022-H2
REV_EMP000792_2023-H1,EMP000792,2023-H1,2025-12-29,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000792_2023-H2,EMP000792,2023-H2,2026-04-22,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000793_2022-H1,EMP000793,2022-H1,2025-06-27,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000793_2023-H1,EMP000793,2023-H1,2025-12-15,COMPLETED,NEEDS_IMPROVEMENT,2023-H1
REV_EMP000793_2023-H2,EMP000793,2023-H2,2025-09-28,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000794_2022-H1,EMP000794,2022-H1,2025-12-03,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000794_2022-H2,EMP000794,2022-H2,2025-08-24,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000794_2023-H1,EMP000794,2023-H1,2026-07-26,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000794_2023-H2,EMP000794,2023-H2,2025-04-08,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000795_2022-H1,EMP000795,2022-H1,2026-01-20,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000795_2022-H2,EMP000795,2022-H2,2026-03-06,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H2
REV_EMP000795_2023-H1,EMP000795,2023-H1,2025-09-24,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000795_2023-H2,EMP000795,2023-H2,2026-03-13,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000796_2023-H1,EMP000796,2023-H1,2026-06-17,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000796_2023-H2,EMP000796,2023-H2,2024-12-21,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000797_2022-H1,EMP000797,2022-H1,2025-07-06,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000797_2022-H2,EMP000797,2022-H2,2025-10-23,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000797_2023-H1,EMP000797,2023-H1,2026-04-12,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000797_2023-H2,EMP000797,2023-H2,2025-12-10,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000798_2022-H1,EMP000798,2022-H1,2024-10-03,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000798_2022-H2,EMP000798,2022-H2,2026-07-08,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000798_2023-H1,EMP000798,2023-H1,2025-04-09,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000798_2023-H2,EMP000798,2023-H2,2025-01-24,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000799_2022-H1,EMP000799,2022-H1,2025-12-15,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000799_2022-H2,EMP000799,2022-H2,2024-11-04,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000799_2023-H1,EMP000799,2023-H1,2025-01-11,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000799_2023-H2,EMP000799,2023-H2,2025-05-26,COMPLETED,MEETS_EXPECTATIONS,2023-H2
REV_EMP000800_2022-H1,EMP000800,2022-H1,2025-09-13,COMPLETED,NEEDS_IMPROVEMENT,2022-H1
REV_EMP000800_2023-H1,EMP000800,2023-H1,2026-08-03,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000801_2022-H1,EMP000801,2022-H1,2026-03-12,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000801_2022-H2,EMP000801,2022-H2,2025-01-03,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000801_2023-H1,EMP000801,2023-H1,2025-06-24,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000802_2022-H1,EMP000802,2022-H1,2025-01-24,COMPLETED,EXCEEDS_EXPECTATIONS,2022-H1
REV_EMP000802_2022-H2,EMP000802,2022-H2,2024-10-31,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000802_2023-H2,EMP000802,2023-H2,2025-04-19,COMPLETED,NEEDS_IMPROVEMENT,2023-H2
REV_EMP000803_2022-H1,EMP000803,2022-H1,2025-06-27,COMPLETED,MEETS_EXPECTATIONS,2022-H1
REV_EMP000803_2022-H2,EMP000803,2022-H2,2025-08-11,COMPLETED,MEETS_EXPECTATIONS,2022-H2
REV_EMP000803_2023-H1,EMP000803,2023-H1,2026-01-27,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H1
REV_EMP000803_2023-H2,EMP000803,2023-H2,2026-08-29,COMPLETED,EXCEEDS_EXPECTATIONS,2023-H2
REV_EMP000804_2022-H1,EMP000804,2022-H1,2025-06-23,COMPLETED,OUTSTANDING,2022-H1
REV_EMP000804_2023-H1,EMP000804,2023-H1,2024-10-27,COMPLETED,MEETS_EXPECTATIONS,2023-H1
REV_EMP000804_2023-H2,EMP000804,2023-H2,2025-05-03,COMPLETED,OUTSTANDING,2023-H2
REV_EMP000805_2022-H1,EMP000805,2022-H1,2025-05-04,COMPLETED,MEETS_EXPECTATIONS,2022-H1
