issue_id,project_id,jira_user_id,issue_type,summary,priority,created_timestamp,resolved_timestamp,status,sprint_id,story_points
PROF-5172,PRJ-3,USR-90981,Story,Official use fund serve owner beyond upon.,Low,2026-04-02 05:25:53,2026-04-03 05:25:53,DONE,SPR-PRJ-4-15,2
WIN-9261,PRJ-5,USR-58237,Task,Recognize court generation matter traditional throw field.,Medium,2025-10-28 14:12:58,2025-11-01 14:12:58,DONE,SPR-PRJ-2-7,8
DEVE-4621,PRJ-0,USR-47627,Bug,Travel recognize above behavior hot.,High,2025-11-16 06:45:37,2025-11-19 06:45:37,DONE,SPR-PRJ-4-17,3
WIN-6161,PRJ-5,USR-42493,Task,Set piece opportunity decade large.,High,2026-04-25 00:21:53,2026-04-27 00:21:53,DONE,SPR-PRJ-8-10,1
DEVE-7415,PRJ-0,USR-40968,Task,Boy newspaper shake identify let.,Low,2026-05-01 21:45:35,2026-05-03 21:45:35,DONE,SPR-PRJ-0-11,1
ORGA-5115,PRJ-6,USR-13804,Task,Tax act evidence financial walk prevent.,Medium,2026-06-13 02:07:49,2026-06-17 02:07:49,DONE,SPR-PRJ-8-18,2
CHOI-3414,PRJ-4,USR-95929,Bug,Sometimes lawyer play success successful police line door.,High,2026-07-01 09:50:03,2026-07-12 09:50:03,DONE,SPR-PRJ-0-14,5
ORGA-9195,PRJ-6,USR-62098,Bug,Computer oil inside stock rise.,High,2025-12-24 08:54:19,2026-01-07 08:54:19,DONE,SPR-PRJ-6-16,8
TERM-2743,PRJ-7,USR-67954,Story,To enough than break a myself to.,Low,2026-02-03 09:57:19,2026-02-16 09:57:19,DONE,SPR-PRJ-3-23,2
ORGA-4468,PRJ-6,USR-78765,Bug,Only red work.,Low,2026-08-26 11:32:38,2026-09-09 11:32:38,DONE,SPR-PRJ-4-12,5
WIN-7769,PRJ-5,USR-62184,Bug,Such must yard hit task.,Medium,2026-07-05 15:56:49,2026-07-13 15:56:49,DONE,SPR-PRJ-6-23,1
PROF-4011,PRJ-3,USR-40595,Task,Class anything organization support through.,Low,2026-08-21 04:13:33,2026-09-03 04:13:33,DONE,SPR-PRJ-8-2,5
CHOI-7730,PRJ-4,USR-48890,Task,Responsibility federal local story black anything well office.,Medium,2026-02-13 17:23:50,2026-02-21 17:23:50,DONE,SPR-PRJ-2-4,3
TERM-7486,PRJ-7,USR-29555,Bug,Thing gun purpose go game.,Low,2026-02-26 06:41:53,2026-03-04 06:41:53,DONE,SPR-PRJ-9-17,8
DEVE-4746,PRJ-0,USR-35430,Task,North lay coach raise decide medical environmental.,High,2025-11-24 03:51:48,2025-11-27 03:51:48,DONE,SPR-PRJ-6-1,5
ANIM-2446,PRJ-2,USR-70332,Story,Serve oil participant.,Medium,2026-06-18 03:56:35,2026-06-20 03:56:35,DONE,SPR-PRJ-7-19,3
PROF-8424,PRJ-3,USR-11231,Task,More give indicate successful her opportunity.,Medium,2026-01-05 02:09:08,2026-01-06 02:09:08,DONE,SPR-PRJ-2-21,1
PROF-1940,PRJ-3,USR-49251,Story,Two west responsibility imagine.,Low,2026-05-16 23:48:28,2026-05-18 23:48:28,DONE,SPR-PRJ-2-8,5
ANIM-2996,PRJ-2,USR-80575,Task,Car important natural almost should kitchen key.,Low,2025-12-20 19:30:09,2026-01-02 19:30:09,DONE,SPR-PRJ-1-14,3
WIN-1539,PRJ-5,USR-40968,Bug,Other life series day north stay.,Medium,2026-03-23 03:19:09,2026-04-02 03:19:09,DONE,SPR-PRJ-4-4,2
CONF-6380,PRJ-9,USR-76249,Bug,Development life contain seat serve know.,Medium,2025-11-22 00:11:57,2025-12-01 00:11:57,DONE,SPR-PRJ-9-23,2
ORGA-8502,PRJ-6,USR-21915,Task,Area just draw group.,Low,2026-06-14 04:40:59,2026-06-17 04:40:59,DONE,SPR-PRJ-3-7,3
CONF-6056,PRJ-9,USR-73242,Bug,Others common produce allow much too trouble.,High,2025-11-16 10:55:34,2025-11-27 10:55:34,DONE,SPR-PRJ-6-0,3
ANIM-6832,PRJ-2,USR-58689,Task,Clearly cover walk drop skin.,Medium,2026-01-16 14:01:49,2026-01-26 14:01:49,DONE,SPR-PRJ-1-22,3
TERM-4020,PRJ-7,USR-16839,Story,Operation discover evidence against husband remain agree summer.,High,2025-12-19 17:19:23,2026-01-01 17:19:23,DONE,SPR-PRJ-9-17,2
PROF-5983,PRJ-3,USR-10150,Bug,World else difficult true human gas candidate.,Low,2026-02-20 16:51:50,2026-03-02 16:51:50,DONE,SPR-PRJ-7-14,2
CHOI-8659,PRJ-4,USR-94599,Bug,Mrs hot sing out bed media.,High,2026-02-06 09:39:17,2026-02-11 09:39:17,DONE,SPR-PRJ-6-19,3
DEVE-6790,PRJ-0,USR-88697,Bug,Resource any size technology enter most stock.,Low,2025-12-30 02:47:26,2026-01-11 02:47:26,DONE,SPR-PRJ-4-2,1
LIST-9993,PRJ-8,USR-60052,Bug,Mother sister future blood which.,Low,2026-02-04 13:55:27,2026-02-13 13:55:27,DONE,SPR-PRJ-5-0,8
CHOI-1311,PRJ-4,USR-91689,Bug,Situation eight gun white toward morning according.,Low,2026-05-30 07:25:58,2026-06-09 07:25:58,DONE,SPR-PRJ-3-20,1
WIN-7833,PRJ-5,USR-39041,Task,Improve year wife half song look.,Medium,2026-01-01 02:42:36,2026-01-02 02:42:36,DONE,SPR-PRJ-9-1,8
PROF-2662,PRJ-3,USR-31319,Story,Nearly point land however quickly among.,Medium,2026-08-26 19:30:33,2026-09-05 19:30:33,DONE,SPR-PRJ-7-21,2
THES-3215,PRJ-1,USR-71186,Story,Week collection eat avoid lose top behavior why.,Medium,2026-07-04 09:36:27,2026-07-12 09:36:27,DONE,SPR-PRJ-6-10,2
THES-3584,PRJ-1,USR-31319,Story,Nice who two week simply product.,Medium,2026-09-12 20:56:23,2026-09-16 20:56:23,DONE,SPR-PRJ-1-0,8
ANIM-4939,PRJ-2,USR-27601,Story,Not since city those market step record.,High,2026-04-24 15:44:34,2026-04-28 15:44:34,DONE,SPR-PRJ-2-14,5
THES-5769,PRJ-1,USR-62184,Story,South note something community.,High,2026-01-02 16:09:05,2026-01-05 16:09:05,DONE,SPR-PRJ-5-4,1
CONF-7986,PRJ-9,USR-89635,Story,Listen project hot feel.,High,2026-08-10 10:07:25,2026-08-20 10:07:25,DONE,SPR-PRJ-3-17,8
TERM-8961,PRJ-7,USR-28830,Bug,Doctor set my.,Low,2026-03-11 20:02:30,2026-03-23 20:02:30,DONE,SPR-PRJ-0-3,1
CONF-2297,PRJ-9,USR-63665,Task,Likely affect bad.,High,2026-04-11 16:33:06,2026-04-25 16:33:06,DONE,SPR-PRJ-8-1,2
CHOI-4583,PRJ-4,USR-26059,Task,Money fine range change.,High,2025-10-13 00:17:06,2025-10-19 00:17:06,DONE,SPR-PRJ-9-17,1
CHOI-8132,PRJ-4,USR-73956,Bug,Race room prevent about.,High,2025-10-05 04:42:15,2025-10-17 04:42:15,DONE,SPR-PRJ-7-8,8
ANIM-9733,PRJ-2,USR-31417,Task,Guess hand even huge morning people probably.,High,2026-07-04 19:24:39,2026-07-05 19:24:39,DONE,SPR-PRJ-6-15,2
DEVE-9934,PRJ-0,USR-18993,Bug,Area thousand image capital.,Low,2026-06-24 07:54:59,2026-07-04 07:54:59,DONE,SPR-PRJ-6-20,1
ORGA-1206,PRJ-6,USR-22463,Bug,Practice adult best commercial race number.,High,2026-03-27 02:52:40,2026-03-30 02:52:40,DONE,SPR-PRJ-2-19,1
ANIM-8387,PRJ-2,USR-95717,Bug,Color anything test huge loss.,High,2026-01-03 03:55:59,2026-01-06 03:55:59,DONE,SPR-PRJ-0-22,2
CONF-6674,PRJ-9,USR-59941,Bug,Factor myself voice country add whose.,High,2026-09-14 19:21:47,2026-09-17 19:21:47,DONE,SPR-PRJ-9-11,5
THES-7568,PRJ-1,USR-40982,Task,Center draw new huge religious action any.,Medium,2026-04-12 03:05:09,2026-04-25 03:05:09,DONE,SPR-PRJ-8-20,8
ANIM-6240,PRJ-2,USR-27927,Task,Friend within child care magazine.,Medium,2025-10-31 02:36:04,2025-11-13 02:36:04,DONE,SPR-PRJ-1-19,5
CONF-5896,PRJ-9,USR-81176,Task,Garden region per least believe and blood.,High,2026-01-09 00:00:40,2026-01-20 00:00:40,DONE,SPR-PRJ-9-3,1
CONF-9550,PRJ-9,USR-48469,Bug,Participant suggest low car pay go number.,Medium,2026-03-13 20:16:40,2026-03-14 20:16:40,DONE,SPR-PRJ-4-18,3
LIST-6241,PRJ-8,USR-10150,Task,Summer choice rich good.,Medium,2025-10-14 21:53:18,2025-10-15 21:53:18,DONE,SPR-PRJ-2-11,5
CONF-9063,PRJ-9,USR-41925,Bug,Relate wide last about environmental.,Low,2025-12-28 11:58:07,2026-01-01 11:58:07,DONE,SPR-PRJ-0-6,5
LIST-4805,PRJ-8,USR-92203,Story,Senior one measure order billion.,High,2026-06-05 09:42:43,2026-06-13 09:42:43,DONE,SPR-PRJ-9-15,2
CONF-8253,PRJ-9,USR-94607,Bug,Training trial specific back success soon position bar.,High,2026-04-22 22:33:05,2026-05-02 22:33:05,DONE,SPR-PRJ-0-6,1
DEVE-6914,PRJ-0,USR-76244,Story,Wind tough level store.,High,2026-05-18 13:51:46,2026-05-23 13:51:46,DONE,SPR-PRJ-0-7,5
CONF-1647,PRJ-9,USR-11658,Story,Receive book social finally contain.,Medium,2026-03-24 09:50:47,2026-03-30 09:50:47,DONE,SPR-PRJ-0-16,1
CHOI-8776,PRJ-4,USR-54313,Task,Step old citizen candidate over military nation.,High,2026-05-02 22:40:20,2026-05-13 22:40:20,DONE,SPR-PRJ-4-4,3
ORGA-9359,PRJ-6,USR-55309,Bug,Concern president weight whose.,Low,2026-06-23 03:15:04,2026-06-25 03:15:04,DONE,SPR-PRJ-1-17,3
DEVE-6044,PRJ-0,USR-46002,Story,Road dog under its smile lose think.,High,2026-09-17 06:53:08,2026-09-26 06:53:08,DONE,SPR-PRJ-7-0,8
THES-5495,PRJ-1,USR-21053,Task,Course figure picture garden fight.,Medium,2026-01-05 02:43:43,2026-01-18 02:43:43,DONE,SPR-PRJ-7-9,5
CONF-6543,PRJ-9,USR-71669,Bug,Million close window heavy live front image.,High,2026-09-10 05:16:05,2026-09-12 05:16:05,DONE,SPR-PRJ-5-3,1
WIN-2230,PRJ-5,USR-19666,Task,Development million put amount church.,High,2026-06-30 02:07:21,2026-07-03 02:07:21,DONE,SPR-PRJ-9-10,2
CHOI-6734,PRJ-4,USR-95461,Bug,Another south establish move affect father fall.,High,2026-09-17 14:51:43,2026-09-25 14:51:43,DONE,SPR-PRJ-4-21,2
DEVE-6788,PRJ-0,USR-21835,Story,Which phone return nothing act assume.,Low,2026-05-10 16:05:51,2026-05-15 16:05:51,DONE,SPR-PRJ-5-14,8
LIST-9173,PRJ-8,USR-90805,Story,Lot long camera these if reason.,Low,2026-06-25 10:15:12,2026-07-05 10:15:12,DONE,SPR-PRJ-9-8,2
TERM-1260,PRJ-7,USR-53369,Story,Call energy child almost.,Low,2026-06-23 10:26:14,2026-06-27 10:26:14,DONE,SPR-PRJ-6-3,8
CONF-9659,PRJ-9,USR-97747,Bug,Discuss other be whatever type picture around beyond.,Medium,2026-03-06 04:42:56,2026-03-11 04:42:56,DONE,SPR-PRJ-1-10,5
WIN-7437,PRJ-5,USR-87924,Bug,Level board represent sell.,High,2026-02-02 22:22:02,2026-02-12 22:22:02,DONE,SPR-PRJ-0-19,8
TERM-7639,PRJ-7,USR-54942,Task,How treatment else whether.,High,2025-12-07 13:19:14,2025-12-13 13:19:14,DONE,SPR-PRJ-9-5,2
ANIM-1926,PRJ-2,USR-82384,Story,Occur small these plant miss call.,High,2026-02-01 10:40:45,2026-02-06 10:40:45,DONE,SPR-PRJ-8-7,1
THES-7134,PRJ-1,USR-53369,Bug,Design form month say large.,Medium,2026-05-22 00:12:21,2026-05-25 00:12:21,DONE,SPR-PRJ-9-7,5
LIST-7874,PRJ-8,USR-55309,Task,Citizen much drug soldier.,Medium,2026-01-23 20:50:29,2026-01-24 20:50:29,DONE,SPR-PRJ-3-0,3
THES-6021,PRJ-1,USR-25012,Story,Pattern range treatment loss live various.,High,2026-07-19 18:15:37,2026-07-21 18:15:37,DONE,SPR-PRJ-1-2,5
CHOI-6446,PRJ-4,USR-58393,Story,Tell after collection issue tree.,Low,2026-02-11 00:27:38,2026-02-20 00:27:38,DONE,SPR-PRJ-5-16,3
PROF-9284,PRJ-3,USR-41571,Story,Let single idea action rest.,Low,2026-07-12 00:43:56,2026-07-14 00:43:56,DONE,SPR-PRJ-1-7,5
ORGA-5723,PRJ-6,USR-31581,Bug,None off reflect player it success image ten.,Medium,2025-11-21 14:16:03,2025-11-24 14:16:03,DONE,SPR-PRJ-2-16,5
CONF-9655,PRJ-9,USR-95191,Bug,Feeling later major success relationship.,Low,2026-06-04 10:11:11,2026-06-17 10:11:11,DONE,SPR-PRJ-1-6,3
WIN-2953,PRJ-5,USR-27961,Bug,Probably appear TV compare eat.,High,2026-01-28 11:58:54,2026-02-10 11:58:54,DONE,SPR-PRJ-5-15,2
PROF-1798,PRJ-3,USR-62431,Bug,Manage century relate article item wear specific environment.,High,2026-03-01 12:30:13,2026-03-06 12:30:13,DONE,SPR-PRJ-3-11,2
THES-3298,PRJ-1,USR-55508,Story,Perform figure discuss off onto.,Low,2026-05-06 16:17:57,2026-05-14 16:17:57,DONE,SPR-PRJ-5-16,5
THES-5401,PRJ-1,USR-39451,Task,Table school public tend social read.,Low,2026-01-12 14:33:30,2026-01-24 14:33:30,DONE,SPR-PRJ-6-7,5
CONF-7770,PRJ-9,USR-64805,Task,Light really free cup still step better.,Low,2025-12-03 17:42:21,2025-12-05 17:42:21,DONE,SPR-PRJ-9-9,2
DEVE-7320,PRJ-0,USR-79822,Task,After loss everyone eat together.,Medium,2025-12-21 21:53:28,2025-12-23 21:53:28,DONE,SPR-PRJ-3-17,8
WIN-1036,PRJ-5,USR-80282,Story,Anything worry institution big condition.,Medium,2026-06-17 17:49:12,2026-06-18 17:49:12,DONE,SPR-PRJ-0-0,3
LIST-7809,PRJ-8,USR-57381,Bug,Value against now hear research learn area.,High,2026-01-18 19:09:50,2026-01-29 19:09:50,DONE,SPR-PRJ-1-10,1
THES-5329,PRJ-1,USR-68115,Task,And trouble hundred by start force.,High,2025-12-25 08:15:09,2025-12-31 08:15:09,DONE,SPR-PRJ-0-9,5
CONF-8416,PRJ-9,USR-82309,Story,Maintain bed water.,High,2026-08-10 23:21:13,2026-08-21 23:21:13,DONE,SPR-PRJ-0-17,3
CHOI-7426,PRJ-4,USR-22240,Task,Teacher approach onto whom plant recognize event.,High,2026-01-30 21:27:54,2026-02-03 21:27:54,DONE,SPR-PRJ-7-12,8
ANIM-9500,PRJ-2,USR-88139,Bug,Watch hotel author order choose.,Low,2025-11-25 02:44:30,2025-12-07 02:44:30,DONE,SPR-PRJ-9-5,8
TERM-8156,PRJ-7,USR-73300,Task,Task capital discussion song along main.,Low,2026-08-08 16:54:30,2026-08-21 16:54:30,DONE,SPR-PRJ-6-11,8
WIN-6150,PRJ-5,USR-21846,Bug,Only such state run.,Low,2026-04-15 16:41:10,2026-04-26 16:41:10,DONE,SPR-PRJ-5-16,2
TERM-6109,PRJ-7,USR-84341,Task,Tough glass sea role financial which.,Low,2026-09-06 00:30:51,2026-09-10 00:30:51,DONE,SPR-PRJ-6-10,3
WIN-1072,PRJ-5,USR-44116,Story,Pattern themselves body reality.,Low,2026-07-19 22:17:40,2026-07-20 22:17:40,DONE,SPR-PRJ-2-12,3
WIN-7714,PRJ-5,USR-28643,Task,Group we thus hot something community.,Low,2026-08-26 07:13:17,2026-08-27 07:13:17,DONE,SPR-PRJ-9-2,8
TERM-7435,PRJ-7,USR-41499,Story,Power wonder important admit six build improve suddenly.,High,2026-04-14 22:35:27,2026-04-16 22:35:27,DONE,SPR-PRJ-0-14,1
ANIM-7220,PRJ-2,USR-41266,Story,Price through respond down capital them a.,Low,2025-10-25 20:51:20,2025-10-26 20:51:20,DONE,SPR-PRJ-9-8,2
DEVE-9220,PRJ-0,USR-82924,Bug,Fine eye area parent.,High,2026-03-15 05:12:26,2026-03-21 05:12:26,DONE,SPR-PRJ-4-7,3
PROF-8710,PRJ-3,USR-23256,Bug,May grow present other leave back.,Medium,2026-06-10 02:21:17,2026-06-11 02:21:17,DONE,SPR-PRJ-8-18,5
WIN-8516,PRJ-5,USR-26912,Task,Realize institution tree measure seat.,Low,2025-12-09 16:35:30,2025-12-22 16:35:30,DONE,SPR-PRJ-7-23,3
ANIM-3794,PRJ-2,USR-20828,Bug,Body bad expect.,Low,2026-05-15 04:56:50,2026-05-29 04:56:50,DONE,SPR-PRJ-3-2,5
THES-9057,PRJ-1,USR-15229,Story,Run support run outside magazine message.,Medium,2026-07-16 21:46:00,2026-07-26 21:46:00,DONE,SPR-PRJ-8-0,2
ORGA-6369,PRJ-6,USR-21221,Bug,Better order although son time prevent history.,Medium,2026-04-09 11:13:14,2026-04-17 11:13:14,DONE,SPR-PRJ-2-17,8
DEVE-4671,PRJ-0,USR-62994,Story,Mission imagine meet remain safe become stage.,Medium,2025-12-30 08:41:23,2025-12-31 08:41:23,DONE,SPR-PRJ-0-15,8
THES-3111,PRJ-1,USR-29340,Bug,Us animal go along option free.,Medium,2026-02-11 03:20:41,2026-02-19 03:20:41,DONE,SPR-PRJ-9-11,3
THES-4304,PRJ-1,USR-51553,Task,Movie civil long model activity we research.,Medium,2026-03-01 09:46:35,2026-03-13 09:46:35,DONE,SPR-PRJ-2-15,3
THES-6116,PRJ-1,USR-64874,Story,Right work both.,High,2025-11-26 18:38:15,2025-12-01 18:38:15,DONE,SPR-PRJ-0-15,8
CHOI-7678,PRJ-4,USR-69441,Task,Language place leader goal executive.,Low,2026-06-13 16:25:20,2026-06-21 16:25:20,DONE,SPR-PRJ-2-0,5
CONF-4089,PRJ-9,USR-27927,Story,Development right sit where develop shoulder page.,Medium,2026-03-26 23:32:43,2026-03-28 23:32:43,DONE,SPR-PRJ-7-14,8
DEVE-5017,PRJ-0,USR-15726,Bug,Set once write he political get exist.,High,2026-09-05 09:25:57,2026-09-06 09:25:57,DONE,SPR-PRJ-5-9,3
CHOI-5092,PRJ-4,USR-82305,Task,In through employee lose nor.,High,2026-04-28 00:38:17,2026-05-09 00:38:17,DONE,SPR-PRJ-1-22,1
PROF-8720,PRJ-3,USR-38746,Bug,Money rich last attention night several.,High,2026-03-14 19:32:33,2026-03-25 19:32:33,DONE,SPR-PRJ-9-16,1
TERM-7769,PRJ-7,USR-28818,Task,Base fight issue go.,Medium,2026-09-08 20:27:23,2026-09-12 20:27:23,DONE,SPR-PRJ-9-2,5
WIN-6711,PRJ-5,USR-22245,Story,Start debate field unit become any.,High,2026-05-20 22:30:55,2026-05-25 22:30:55,DONE,SPR-PRJ-9-14,8
CHOI-4310,PRJ-4,USR-22249,Story,Decide use administration allow glass strong.,High,2026-05-28 00:07:14,2026-05-29 00:07:14,DONE,SPR-PRJ-1-11,5
WIN-4365,PRJ-5,USR-25292,Bug,Former social drive like live some.,Low,2026-02-08 08:58:54,2026-02-21 08:58:54,DONE,SPR-PRJ-1-10,2
THES-4371,PRJ-1,USR-85711,Story,Between manager newspaper board situation.,Medium,2025-10-04 02:51:05,2025-10-15 02:51:05,DONE,SPR-PRJ-5-13,3
ANIM-7168,PRJ-2,USR-51441,Task,Blue executive lose child system century.,High,2026-08-19 01:11:01,2026-08-26 01:11:01,DONE,SPR-PRJ-4-16,3
THES-5865,PRJ-1,USR-84177,Task,Catch heart stand front.,High,2026-06-12 03:20:35,2026-06-14 03:20:35,DONE,SPR-PRJ-9-22,5
ANIM-8424,PRJ-2,USR-20646,Bug,You fast yeah medical.,Medium,2025-10-06 04:41:06,2025-10-10 04:41:06,DONE,SPR-PRJ-0-13,2
CONF-6360,PRJ-9,USR-15482,Task,Program only nearly.,High,2026-07-13 01:10:14,2026-07-24 01:10:14,DONE,SPR-PRJ-0-8,2
PROF-8437,PRJ-3,USR-15778,Task,Suggest husband leader minute long finally best.,Low,2025-12-17 01:03:49,2025-12-20 01:03:49,DONE,SPR-PRJ-5-17,3
CONF-5917,PRJ-9,USR-28321,Story,Dark soldier example.,Medium,2025-12-19 06:53:02,2025-12-30 06:53:02,DONE,SPR-PRJ-7-17,3
CONF-5526,PRJ-9,USR-98381,Bug,Significant arrive air bag development.,Medium,2026-04-19 07:10:35,2026-04-24 07:10:35,DONE,SPR-PRJ-4-14,3
DEVE-1494,PRJ-0,USR-44687,Story,Film view worry man wind everyone join nothing.,Medium,2025-11-27 02:03:08,2025-12-11 02:03:08,DONE,SPR-PRJ-1-15,8
WIN-5188,PRJ-5,USR-57265,Story,Finish even senior check people really.,Low,2026-06-03 23:54:14,2026-06-13 23:54:14,DONE,SPR-PRJ-5-0,5
THES-5935,PRJ-1,USR-94259,Bug,Miss sometimes church front.,Low,2026-02-13 11:19:01,2026-02-24 11:19:01,DONE,SPR-PRJ-8-0,2
WIN-1728,PRJ-5,USR-56179,Bug,Place argue coach economic can to.,High,2026-03-21 15:12:53,2026-03-22 15:12:53,DONE,SPR-PRJ-8-12,3
DEVE-9114,PRJ-0,USR-27790,Task,Head sea later.,High,2026-01-16 09:50:21,2026-01-27 09:50:21,DONE,SPR-PRJ-2-15,1
CHOI-1206,PRJ-4,USR-82910,Story,Continue bad hard nor.,Low,2026-08-22 07:04:56,2026-09-03 07:04:56,DONE,SPR-PRJ-0-22,5
ANIM-8992,PRJ-2,USR-63964,Bug,Bill might pick sign medical.,Low,2025-10-13 20:20:50,2025-10-25 20:20:50,DONE,SPR-PRJ-9-19,2
LIST-6545,PRJ-8,USR-72616,Bug,Front include issue.,High,2026-09-14 16:16:12,2026-09-21 16:16:12,DONE,SPR-PRJ-9-16,5
WIN-8669,PRJ-5,USR-68028,Task,Song sure design camera money family every.,Low,2026-06-29 13:23:23,2026-07-06 13:23:23,DONE,SPR-PRJ-0-20,5
PROF-7890,PRJ-3,USR-49857,Task,Almost news son indicate for list particularly stop.,Medium,2026-05-31 12:38:53,2026-06-11 12:38:53,DONE,SPR-PRJ-0-3,3
ORGA-2909,PRJ-6,USR-77000,Story,Few choice certain son else.,Low,2026-08-07 15:45:18,2026-08-13 15:45:18,DONE,SPR-PRJ-4-10,2
THES-9368,PRJ-1,USR-82924,Task,Economy name hotel right.,High,2026-04-30 15:03:21,2026-05-10 15:03:21,DONE,SPR-PRJ-1-8,1
CHOI-7354,PRJ-4,USR-74251,Bug,Doctor baby happen difficult available structure body.,Medium,2025-12-30 20:16:43,2026-01-09 20:16:43,DONE,SPR-PRJ-8-0,8
THES-7960,PRJ-1,USR-15965,Story,Receive herself herself.,Medium,2026-04-21 23:07:54,2026-05-02 23:07:54,DONE,SPR-PRJ-0-13,3
ANIM-3956,PRJ-2,USR-40539,Bug,Turn small page eat.,High,2026-05-12 23:49:01,2026-05-19 23:49:01,DONE,SPR-PRJ-2-16,2
TERM-5613,PRJ-7,USR-59372,Story,According be enough us small them.,High,2026-05-07 18:51:08,2026-05-15 18:51:08,DONE,SPR-PRJ-4-3,2
LIST-7967,PRJ-8,USR-75570,Story,Store sport sound past.,Low,2026-05-05 11:55:57,2026-05-11 11:55:57,DONE,SPR-PRJ-7-2,3
ANIM-3847,PRJ-2,USR-46585,Task,Suggest her price out thousand risk.,Medium,2026-07-08 21:05:03,2026-07-16 21:05:03,DONE,SPR-PRJ-2-4,3
CONF-5740,PRJ-9,USR-71385,Task,Need since face why determine bad behavior.,High,2026-03-04 21:10:13,2026-03-05 21:10:13,DONE,SPR-PRJ-8-12,3
ANIM-8680,PRJ-2,USR-23446,Story,Middle book tax talk.,Medium,2026-07-17 09:57:36,2026-07-30 09:57:36,DONE,SPR-PRJ-5-14,2
ORGA-4391,PRJ-6,USR-34356,Bug,Fine we game beat.,Low,2026-05-30 23:37:20,2026-06-03 23:37:20,DONE,SPR-PRJ-8-9,3
LIST-3478,PRJ-8,USR-67432,Bug,Church player knowledge onto able.,High,2026-06-27 07:38:31,2026-07-08 07:38:31,DONE,SPR-PRJ-8-23,5
ORGA-3273,PRJ-6,USR-82140,Story,Although guess ability seat society southern total.,Low,2026-01-26 01:27:00,2026-02-06 01:27:00,DONE,SPR-PRJ-9-7,1
ANIM-9233,PRJ-2,USR-11231,Bug,Fast stage learn defense.,High,2026-03-21 23:32:41,2026-04-03 23:32:41,DONE,SPR-PRJ-2-5,5
ORGA-5976,PRJ-6,USR-50306,Bug,Bit speak government treat even.,High,2025-10-05 10:05:54,2025-10-08 10:05:54,DONE,SPR-PRJ-4-10,3
DEVE-4153,PRJ-0,USR-69878,Bug,Watch check foreign with.,High,2026-03-29 23:13:59,2026-04-10 23:13:59,DONE,SPR-PRJ-1-20,8
WIN-4583,PRJ-5,USR-85574,Bug,So lawyer environment development tax.,Low,2026-05-17 20:10:04,2026-05-19 20:10:04,DONE,SPR-PRJ-7-0,2
ANIM-8343,PRJ-2,USR-17104,Task,Election physical party wide last.,High,2026-03-20 14:54:22,2026-03-30 14:54:22,DONE,SPR-PRJ-6-17,3
WIN-7599,PRJ-5,USR-69470,Task,East blood director security your.,High,2026-05-19 15:16:36,2026-05-22 15:16:36,DONE,SPR-PRJ-7-11,5
CHOI-9877,PRJ-4,USR-18564,Story,Control picture white audience.,Low,2026-01-17 04:06:47,2026-01-27 04:06:47,DONE,SPR-PRJ-5-9,2
THES-6374,PRJ-1,USR-40771,Task,Admit cold service late do assume.,Medium,2026-08-16 15:27:18,2026-08-23 15:27:18,DONE,SPR-PRJ-2-20,8
WIN-8216,PRJ-5,USR-94607,Bug,Animal major way drop rate already ago.,High,2026-06-04 19:20:41,2026-06-07 19:20:41,DONE,SPR-PRJ-7-12,5
CHOI-1388,PRJ-4,USR-87924,Bug,Image forward imagine behind focus how home eye.,Medium,2026-04-22 06:36:20,2026-05-01 06:36:20,DONE,SPR-PRJ-9-3,3
CHOI-6240,PRJ-4,USR-35048,Task,Kid week hundred outside theory.,Medium,2025-10-20 19:40:51,2025-10-22 19:40:51,DONE,SPR-PRJ-7-16,2
WIN-1269,PRJ-5,USR-20336,Story,Staff opportunity meeting might level together east space.,Low,2026-02-20 23:37:22,2026-03-02 23:37:22,DONE,SPR-PRJ-9-1,1
ORGA-8267,PRJ-6,USR-72094,Story,Tv lay life.,Low,2025-10-06 19:23:37,2025-10-18 19:23:37,DONE,SPR-PRJ-6-22,3
THES-5665,PRJ-1,USR-19807,Story,Know wear she develop.,Medium,2026-07-16 14:09:15,2026-07-23 14:09:15,DONE,SPR-PRJ-1-3,8
TERM-9763,PRJ-7,USR-76550,Story,Off finally culture dark wrong already.,High,2026-04-01 13:24:15,2026-04-12 13:24:15,DONE,SPR-PRJ-1-11,1
THES-2092,PRJ-1,USR-60351,Bug,Book those kind off.,Low,2026-04-19 22:35:08,2026-04-26 22:35:08,DONE,SPR-PRJ-4-5,5
DEVE-4266,PRJ-0,USR-35995,Task,Strategy yeah everyone age two environmental.,Low,2026-07-18 16:26:58,2026-07-22 16:26:58,DONE,SPR-PRJ-9-13,5
TERM-2648,PRJ-7,USR-23434,Task,War special free option.,Medium,2026-01-19 00:47:51,2026-01-30 00:47:51,DONE,SPR-PRJ-9-3,3
ORGA-9013,PRJ-6,USR-85456,Task,Dinner do product field north.,Medium,2026-03-19 20:18:51,2026-03-23 20:18:51,DONE,SPR-PRJ-6-9,2
CONF-1092,PRJ-9,USR-87278,Task,Hear class nothing board simply ago.,Medium,2026-03-04 02:03:52,2026-03-13 02:03:52,DONE,SPR-PRJ-6-23,8
DEVE-6796,PRJ-0,USR-48254,Bug,Growth trade theory serious find.,High,2025-12-17 22:49:41,2025-12-18 22:49:41,DONE,SPR-PRJ-9-1,2
