attendance_event_id,employee_id,event_date,location_type,event_type
bf88b68a-401b-44b8-b952-d045c79398ff,EMP000838,2026-04-28,NON_OFFICE,REMOTE
7342b63a-9482-46f7-8343-f48bc913d3ff,EMP000838,2026-04-29,OFFICE,OFFICE
643b8c5e-34c6-4c89-946e-17de319f5218,EMP000838,2026-04-30,OFFICE,OFFICE
baffebb8-3ecc-4552-8a91-af0e4f71513f,EMP000838,2026-05-01,OFFICE,OFFICE
704ea423-3863-49fb-ae36-8fcff99c4c37,EMP000838,2026-05-04,NON_OFFICE,REMOTE
cb10b447-48a4-43e6-a28f-e268e8bac7d3,EMP000838,2026-05-05,NON_OFFICE,REMOTE
54b22f9d-e209-4e03-bc15-ef73fd116ac9,EMP000838,2026-05-06,NON_OFFICE,REMOTE
5db041c9-c196-4fca-a1ab-a75b4ac9f6fc,EMP000838,2026-05-07,NON_OFFICE,REMOTE
ce8745ed-19ea-4d89-8843-ef24d972b558,EMP000838,2026-05-08,OFFICE,OFFICE
70aea81b-4b3f-43fd-95e6-db4cfdee4efc,EMP000838,2026-05-11,NON_OFFICE,REMOTE
9deb10c6-35ff-419b-ae22-a4997eb231a4,EMP000838,2026-05-12,NON_OFFICE,REMOTE
b866a8d5-8adf-43be-bd05-4fb719d213f4,EMP000838,2026-05-13,OFFICE,OFFICE
a3f1d530-6c33-4dde-ad20-ec35c6482762,EMP000838,2026-05-14,OFFICE,OFFICE
a85a5d45-b8e4-4d30-a518-9f8adb97ec63,EMP000838,2026-05-15,NON_OFFICE,REMOTE
0af6f788-6ccf-4e15-9f9b-dd3362c6a88c,EMP000838,2026-05-18,OFFICE,OFFICE
d1cd7d97-f897-499a-b7e3-b9bb2b6953a8,EMP000838,2026-05-19,OFFICE,OFFICE
2e4753d1-1d81-45b4-b08d-9890d9c9043f,EMP000838,2026-05-20,OFFICE,OFFICE
4dc88aba-21a9-4bc2-b310-e81d0697a064,EMP000838,2026-05-21,OFFICE,OFFICE
594d7d08-c298-45ef-8a22-ea57d85e3b0a,EMP000838,2026-05-22,NON_OFFICE,REMOTE
530ed910-64a7-42f2-8797-faa1b8b51b16,EMP000838,2026-05-25,OFFICE,OFFICE
16a27a8d-2390-4822-8d19-0bfd88c7d856,EMP000838,2026-05-26,OFFICE,OFFICE
f820d603-10e5-48b2-a174-b38d697fe1d8,EMP000838,2026-05-27,OFFICE,OFFICE
31c741af-2da1-4467-b49d-d1c110e3c28a,EMP000838,2026-05-28,NON_OFFICE,LEAVE
1126be73-1369-4ce0-93e3-479f9ea4caf2,EMP000838,2026-05-29,NON_OFFICE,REMOTE
e1108158-4b7f-4826-90e1-3d34f45e6bfe,EMP000838,2026-06-01,OFFICE,OFFICE
de96d3c0-ebcd-45f1-b40b-4e3ae5e6bd78,EMP000838,2026-06-02,OFFICE,OFFICE
e880599f-7cff-4e88-a1fa-75919e13481a,EMP000838,2026-06-03,OFFICE,OFFICE
9de08e4e-6395-4d7f-80e9-0c7edc5e2b26,EMP000838,2026-06-04,NON_OFFICE,REMOTE
ca562c64-d7af-4806-b9e2-8a20ad26f554,EMP000838,2026-06-05,NON_OFFICE,REMOTE
5aef27b9-e383-410e-859b-811db6550682,EMP000838,2026-06-08,OFFICE,OFFICE
caa0fd8b-1a41-431b-b4f4-6ff909dab367,EMP000838,2026-06-09,OFFICE,OFFICE
86073826-8ab7-4110-8150-e81cd58ca97a,EMP000838,2026-06-10,OFFICE,OFFICE
fb55bd2f-f043-4245-8dbb-88e2b0f94282,EMP000838,2026-06-11,OFFICE,OFFICE
c3001dd1-cd00-456c-a7cd-3c00d66c24a1,EMP000838,2026-06-12,NON_OFFICE,REMOTE
4f1f4877-a1c6-4020-bb42-9e93b9e257bb,EMP000838,2026-06-15,OFFICE,OFFICE
c821d3aa-7cac-490a-b1ae-f2ba8486bedb,EMP000838,2026-06-16,NON_OFFICE,REMOTE
9d01a6a6-bdf4-4a5a-917e-996f2d0fadb7,EMP000838,2026-06-17,OFFICE,OFFICE
67f6fccc-a2cc-4b1d-9c03-2c62c62acf1e,EMP000838,2026-06-18,NON_OFFICE,BUSINESS_TRAVEL
2af95f6c-7a37-4f3b-b2f8-d23e283221ac,EMP000838,2026-06-19,OFFICE,OFFICE
e395f5b4-8499-4547-9e04-18444b95e417,EMP000838,2026-06-22,OFFICE,OFFICE
71354fd5-7ef7-4412-9fcb-0401a32ef3dc,EMP000838,2026-06-23,NON_OFFICE,REMOTE
1bf95364-6781-454c-9784-bf313557dc75,EMP000838,2026-06-24,OFFICE,OFFICE
7271cd6a-2b87-494b-8556-1c023861368e,EMP000838,2026-06-25,NON_OFFICE,BUSINESS_TRAVEL
a91bfec3-799a-434d-94c5-148c467883a2,EMP000838,2026-06-26,OFFICE,OFFICE
079a5470-193a-4da9-9882-f59f1305b41e,EMP000838,2026-06-29,NON_OFFICE,REMOTE
a8663f8d-6f63-487f-bd02-b6f53499f24b,EMP000838,2026-06-30,NON_OFFICE,REMOTE
181ffe8e-a9c1-4a52-ba48-262c0b07c58c,EMP000838,2026-07-01,NON_OFFICE,REMOTE
942e9562-7de2-4f1e-acd3-12818dc97b96,EMP000838,2026-07-02,NON_OFFICE,REMOTE
c7829b36-3e46-4be5-983b-fcff7af384e4,EMP000838,2026-07-03,NON_OFFICE,REMOTE
bc1c3e18-28ce-4c0a-a57b-7edecfd7f88f,EMP000838,2026-07-06,NON_OFFICE,REMOTE
337cd581-e38a-45a6-b814-5283aeba879f,EMP000838,2026-07-07,NON_OFFICE,REMOTE
8deda859-999b-48e3-86a9-d4c1390f28f6,EMP000838,2026-07-08,OFFICE,OFFICE
e7f8a0b5-3331-425e-bac9-b6825c5f704b,EMP000838,2026-07-09,OFFICE,OFFICE
cf8bd9ef-0005-47ba-a5e4-f4595db940bf,EMP000838,2026-07-10,NON_OFFICE,REMOTE
3a1601f5-933b-4923-87e8-8e2c52182d4a,EMP000838,2026-07-13,NON_OFFICE,REMOTE
67f24175-05fc-4f54-abb0-4104ab59f605,EMP000838,2026-07-14,OFFICE,OFFICE
36ae1755-e816-4e99-986c-fe4854151010,EMP000838,2026-07-15,NON_OFFICE,LEAVE
7a6bdfc1-a48a-4b8a-adfb-d2962013a032,EMP000838,2026-07-16,OFFICE,OFFICE
b122c51d-48b8-4fa6-88f3-75680e91e47d,EMP000838,2026-07-17,NON_OFFICE,REMOTE
2b460484-e8f1-49b4-9b94-0ae97893b778,EMP000838,2026-07-20,OFFICE,OFFICE
ac5335e1-58ea-4c43-a3d3-e51df04ed501,EMP000838,2026-07-21,NON_OFFICE,REMOTE
7945f3b5-4706-4d57-a948-d85c9af51454,EMP000838,2026-07-22,OFFICE,OFFICE
5792b469-43cb-4729-b694-45c75822adc4,EMP000838,2026-07-23,OFFICE,OFFICE
4b9d4020-7a4d-472e-97cf-35282ec16278,EMP000838,2026-07-24,OFFICE,OFFICE
65f7d946-d7a2-4eb8-ba75-bd6351918968,EMP000838,2026-07-27,OFFICE,OFFICE
7283cade-b324-4484-ad42-f6d5ad9a0772,EMP000838,2026-07-28,NON_OFFICE,REMOTE
9a366b4b-1016-48fa-93ef-5e6780f22c9a,EMP000838,2026-07-29,NON_OFFICE,BUSINESS_TRAVEL
639684d3-5d95-4058-8a48-fd53e12e4d76,EMP000838,2026-07-30,NON_OFFICE,REMOTE
a474a3f7-8599-4029-aa95-6fa5f0cf3971,EMP000838,2026-07-31,NON_OFFICE,BUSINESS_TRAVEL
cf0eada1-96d7-4be2-b409-ab0e6c43a92c,EMP000838,2026-08-03,NON_OFFICE,REMOTE
fcef3692-5253-494f-a6c8-3190a76a7ae9,EMP000838,2026-08-04,OFFICE,OFFICE
b5550819-a964-4945-8c33-205b71f83104,EMP000838,2026-08-05,OFFICE,OFFICE
58b5e73b-2a1d-446f-a61d-f90224e01326,EMP000838,2026-08-06,OFFICE,OFFICE
5fae859c-68ff-4d41-890a-663341807ade,EMP000838,2026-08-07,OFFICE,OFFICE
32b55640-d3be-4a82-940c-b8e59c2a3df8,EMP000838,2026-08-10,NON_OFFICE,REMOTE
fa6b8fd4-3488-4ba0-bceb-efb1e5644148,EMP000838,2026-08-11,OFFICE,OFFICE
0cc9ec05-a70a-4a4c-997b-70821cc76165,EMP000838,2026-08-12,NON_OFFICE,REMOTE
19ecbe4d-68c3-4018-9672-b3adefdacc56,EMP000838,2026-08-13,OFFICE,OFFICE
684a4a42-1c2e-4069-b13a-fa01f02dafe8,EMP000838,2026-08-14,OFFICE,OFFICE
3d9a4f5f-36c5-4508-9b42-5faae5e7df68,EMP000838,2026-08-17,NON_OFFICE,REMOTE
c29bdccc-d33a-4913-839b-55c9e27d6fde,EMP000838,2026-08-18,NON_OFFICE,REMOTE
c3738fea-4eec-4a59-8712-f4695e995452,EMP000838,2026-08-19,NON_OFFICE,BUSINESS_TRAVEL
2f615365-ff13-4eb9-8212-eab63b363a46,EMP000838,2026-08-20,OFFICE,OFFICE
547b36b3-3136-4271-aef8-facc472d68bc,EMP000838,2026-08-21,OFFICE,OFFICE
09da6984-a1b5-428f-b0c9-f7244e9bcf94,EMP000838,2026-08-24,NON_OFFICE,REMOTE
9c1e934c-7006-4d55-abcd-a36c9a6db2df,EMP000838,2026-08-25,NON_OFFICE,REMOTE
ef1969b5-7ce0-439c-b551-f83d402a31c8,EMP000838,2026-08-26,OFFICE,OFFICE
96bebbd0-54ab-47d4-85ac-899f5672dd79,EMP000838,2026-08-27,NON_OFFICE,REMOTE
2b2da9dc-59c8-4ea3-a83a-a824051c7b65,EMP000838,2026-08-28,OFFICE,OFFICE
09ff7174-f56f-458c-bef8-774b0896b451,EMP000838,2026-08-31,OFFICE,OFFICE
77b1459c-b59a-43b2-bf89-56d874dd9246,EMP000838,2026-09-01,NON_OFFICE,REMOTE
7ed20c7c-ebb8-421b-94cf-eefdd48ba629,EMP000838,2026-09-02,OFFICE,OFFICE
1c01e2e6-cba9-4eea-b20b-ce9dbd55b58e,EMP000838,2026-09-03,OFFICE,OFFICE
84def113-7b4f-458b-aeb9-419db1dc0f5a,EMP000838,2026-09-04,OFFICE,OFFICE
c0e689e2-96ba-4cca-9874-af84d3951935,EMP000838,2026-09-07,OFFICE,OFFICE
21d4a011-4f66-4811-899e-78f8b7c22ee0,EMP000838,2026-09-08,OFFICE,OFFICE
56b9f327-db6e-40d0-b843-b1143546f3f4,EMP000838,2026-09-09,NON_OFFICE,REMOTE
a8af3a0a-b6bf-4ed4-bb33-7bf9f9c22623,EMP000838,2026-09-10,NON_OFFICE,REMOTE
ffee75c8-38ce-4961-aa14-1676e237393b,EMP000838,2026-09-11,NON_OFFICE,REMOTE
1fd0949b-bf0b-4339-aeef-35a8cb699ab0,EMP000838,2026-09-14,NON_OFFICE,REMOTE
d29eb954-a78c-47f0-a6a4-cdbc0342a073,EMP000838,2026-09-15,NON_OFFICE,REMOTE
7bc25352-d255-46e0-9f10-12c28315f591,EMP000838,2026-09-16,OFFICE,OFFICE
4657c954-15da-4eab-b693-8701fbf516a5,EMP000838,2026-09-17,NON_OFFICE,REMOTE
22edd374-979b-426d-b707-b16256f6b01c,EMP000838,2026-09-18,NON_OFFICE,REMOTE
97a8aa1e-0405-435b-89ee-a7743210939c,EMP000839,2025-09-26,OFFICE,OFFICE
70268ac0-fe37-4c17-b692-9a5f0d8bc7d9,EMP000839,2025-09-29,OFFICE,OFFICE
af844cdc-4f05-4d97-bac0-287ed01e80b9,EMP000839,2025-09-30,OFFICE,OFFICE
3eeeb10e-8d4a-4cd6-aa1d-5dcfd57e6b70,EMP000839,2025-10-01,OFFICE,OFFICE
8e42f096-0659-4878-9690-6435b677aad4,EMP000839,2025-10-02,NON_OFFICE,LEAVE
420a14b3-0003-4b2e-9d12-aed0c2deaaa0,EMP000839,2025-10-03,OFFICE,OFFICE
cc4f7c67-f969-4205-b937-8a39a513d99e,EMP000839,2025-10-06,NON_OFFICE,LEAVE
012324e6-2a77-4cb3-a1ca-7a4d3e2015aa,EMP000839,2025-10-07,OFFICE,OFFICE
9c0e9187-4031-4632-a9a5-123b5c0a2d4c,EMP000839,2025-10-08,OFFICE,OFFICE
5e47057c-aa67-4963-9b9c-5c99efe12931,EMP000839,2025-10-09,OFFICE,OFFICE
668c5090-4177-4f02-bcaf-784a500b21b1,EMP000839,2025-10-10,OFFICE,OFFICE
4766b5c1-f864-44bd-904d-282bd272c9d6,EMP000839,2025-10-13,NON_OFFICE,REMOTE
ca43c798-210d-449c-b52b-dd11ac739f6e,EMP000839,2025-10-14,OFFICE,OFFICE
4a6c87c5-1df3-445a-bad9-51afadc139b8,EMP000839,2025-10-15,OFFICE,OFFICE
f11365ca-906a-4d04-b0af-97ef9d2fd863,EMP000839,2025-10-16,OFFICE,OFFICE
574202a9-2146-49dc-bfdd-0f131de07550,EMP000839,2025-10-17,OFFICE,OFFICE
57056fe4-b3e5-4768-86df-c5a65ddc5202,EMP000839,2025-10-20,OFFICE,OFFICE
c9a70ca4-276a-4183-bb14-b751de0196d0,EMP000839,2025-10-21,OFFICE,OFFICE
b07d019e-849f-4e35-8f37-e0c7bdf8c690,EMP000839,2025-10-22,OFFICE,OFFICE
529a9cc1-70f6-4167-8366-d2c21d053e0a,EMP000839,2025-10-23,NON_OFFICE,REMOTE
63ac6370-5d51-454f-a454-c26859b27cac,EMP000839,2025-10-24,OFFICE,OFFICE
9c8b5d6f-5b97-4e09-a7f0-5427536f6113,EMP000839,2025-10-27,OFFICE,OFFICE
1c8842c6-58e4-43cb-88e9-dc2f12f73756,EMP000839,2025-10-28,NON_OFFICE,REMOTE
93717baf-4900-4ea6-b66c-878fa4b29a36,EMP000839,2025-10-29,OFFICE,OFFICE
0af03db2-c707-44a9-a1e6-da2d1984af60,EMP000839,2025-10-30,NON_OFFICE,REMOTE
b37bcc8d-a4f5-4fd1-9204-d7df5dd264c0,EMP000839,2025-10-31,OFFICE,OFFICE
021d5f98-9372-437d-a01a-d8d1636efe9c,EMP000839,2025-11-03,NON_OFFICE,LEAVE
926244e1-38e7-45d1-9f2b-8bbb124ec671,EMP000839,2025-11-04,OFFICE,OFFICE
5f81b93f-e48c-490c-82a3-469d868f79d7,EMP000839,2025-11-05,OFFICE,OFFICE
fd273699-baa4-494a-a103-b1c967dd356b,EMP000839,2025-11-06,OFFICE,OFFICE
3cf577f3-bbe2-4bb7-a62a-63a543263e41,EMP000839,2025-11-07,NON_OFFICE,REMOTE
8ffb4d83-3144-4993-b366-59ed161206fa,EMP000839,2025-11-10,OFFICE,OFFICE
d08b2b91-0fdd-46bd-9df3-288f615e5051,EMP000839,2025-11-11,OFFICE,OFFICE
1696d3d0-2a1c-49dd-8229-0b2dbe314625,EMP000839,2025-11-12,OFFICE,OFFICE
b5786413-9071-4889-b49c-ac6fb73da7e8,EMP000839,2025-11-13,NON_OFFICE,REMOTE
433eb3c4-2ed8-4c1e-a7d1-704790abfb63,EMP000839,2025-11-14,OFFICE,OFFICE
e7e1eb1c-90f8-43f4-b9d2-e8a8b527c060,EMP000839,2025-11-17,NON_OFFICE,REMOTE
25722774-7050-4df2-aab5-344778eaa751,EMP000839,2025-11-18,OFFICE,OFFICE
e40d6b8a-a43b-4203-a4f6-16ca87930998,EMP000839,2025-11-19,OFFICE,OFFICE
1e169e66-11dc-4478-9c81-92f81127e236,EMP000839,2025-11-20,OFFICE,OFFICE
5fb3fb59-c435-439a-9839-bc5bc14bbcf0,EMP000839,2025-11-21,OFFICE,OFFICE
bc84747d-c1cf-45a8-aaeb-5a84ab520947,EMP000839,2025-11-24,OFFICE,OFFICE
fbc15658-6638-4e48-a363-53230632c12d,EMP000839,2025-11-25,NON_OFFICE,LEAVE
6eb47958-73f6-4072-83c5-c50c37dea218,EMP000839,2025-11-26,NON_OFFICE,REMOTE
fa146858-ef6d-4ccb-9ce8-7a8d8d2b1082,EMP000839,2025-11-27,OFFICE,OFFICE
b8c512b0-ab2c-4193-a972-aa44cb432872,EMP000839,2025-11-28,OFFICE,OFFICE
1bfa8a4d-d55f-4b2b-99a8-75369ef6d709,EMP000839,2025-12-01,OFFICE,OFFICE
a6c8dd35-6f99-4bfc-b882-51e00d84411f,EMP000839,2025-12-02,OFFICE,OFFICE
b988e08f-36a5-4846-ba41-894a0a8024b0,EMP000839,2025-12-03,OFFICE,OFFICE
367b0bb8-20d8-4227-9d8b-76a9af757f30,EMP000839,2025-12-04,NON_OFFICE,LEAVE
1a90876a-4a93-4495-86d5-6d0fb4c5af3f,EMP000839,2025-12-05,OFFICE,OFFICE
c65629b2-2c44-49f9-8cce-8ba38bada51a,EMP000839,2025-12-08,NON_OFFICE,REMOTE
ca172e3b-14a9-47b8-b644-9bfc097f924d,EMP000839,2025-12-09,NON_OFFICE,LEAVE
061d462c-177a-4091-9120-5670e2e13240,EMP000839,2025-12-10,OFFICE,OFFICE
f8a27a88-6773-4ad6-ba9a-280f8c11e369,EMP000839,2025-12-11,OFFICE,OFFICE
7d2c97c2-7cc1-44b2-8abe-b44281812490,EMP000839,2025-12-12,OFFICE,OFFICE
1c456efe-c664-4a4e-85ed-1088a5fcc77d,EMP000839,2025-12-15,OFFICE,OFFICE
143a2a33-e260-44ed-8826-617487e4ac1a,EMP000839,2025-12-16,OFFICE,OFFICE
c894b075-7f4e-4d4b-890b-72d87de54539,EMP000839,2025-12-17,OFFICE,OFFICE
77f19618-c56d-4474-ba8a-0baa85ab8c7c,EMP000839,2025-12-18,OFFICE,OFFICE
0be629fa-0b34-465e-a651-0f29c383cc32,EMP000839,2025-12-19,OFFICE,OFFICE
cf926bbe-fbb9-4bf0-8822-77ff6453ef96,EMP000839,2025-12-22,OFFICE,OFFICE
8b4ab8c8-a142-4abf-b4e8-bc2f8fbda1b3,EMP000839,2025-12-23,NON_OFFICE,REMOTE
11302916-1ce5-4a2b-8e96-7f3e504fc8d5,EMP000839,2025-12-24,OFFICE,OFFICE
b302da4d-584f-4812-b205-b00fb8e897b2,EMP000839,2025-12-25,NON_OFFICE,REMOTE
0437669a-aee7-4254-a67b-0664b6a792d4,EMP000839,2025-12-26,OFFICE,OFFICE
a8e9efb0-3099-4911-836e-cd7b8b596dcb,EMP000839,2025-12-29,OFFICE,OFFICE
2b875fcd-08d6-43bd-91e1-553871aea1eb,EMP000839,2025-12-30,OFFICE,OFFICE
deb0037e-1ad7-4e8d-8a1e-a900114fdef2,EMP000839,2025-12-31,OFFICE,OFFICE
8eee87f4-7a22-422d-a64e-29d105b7af1a,EMP000839,2026-01-01,NON_OFFICE,REMOTE
d5b6e951-b913-4f3e-ad30-8fc7e588ea9d,EMP000839,2026-01-02,NON_OFFICE,REMOTE
a7f74a6f-cadd-4c59-ab68-67a07740ffff,EMP000839,2026-01-05,NON_OFFICE,REMOTE
51b8ed18-6590-48cf-9468-083d55a8685a,EMP000839,2026-01-06,OFFICE,OFFICE
c2b45e24-337f-423f-aced-2e2fcce41b89,EMP000839,2026-01-07,OFFICE,OFFICE
85cccaf0-d434-4de6-89f1-3c622b1164a3,EMP000839,2026-01-08,OFFICE,OFFICE
870dfef5-cd9f-4a32-895d-3dd8060702f8,EMP000839,2026-01-09,OFFICE,OFFICE
3af1063c-30a2-4888-84df-5d51db153158,EMP000839,2026-01-12,OFFICE,OFFICE
7689ba25-a1d1-4dd4-92dd-11ad45c51790,EMP000839,2026-01-13,NON_OFFICE,REMOTE
92d1e04e-45b6-473f-aaa2-42160df61991,EMP000839,2026-01-14,OFFICE,OFFICE
6386e1b5-ab1f-4638-a5ed-bf8db19e5d50,EMP000839,2026-01-15,OFFICE,OFFICE
c26ebc98-78fc-4274-adc3-4d6929a62b18,EMP000839,2026-01-16,OFFICE,OFFICE
e383779c-e4d0-4b72-9a05-369e1640fe70,EMP000839,2026-01-19,OFFICE,OFFICE
ca9ebeac-e541-4652-aa32-9b2cd957f569,EMP000839,2026-01-20,OFFICE,OFFICE
aa8aa757-4f62-4c9d-a4a4-7a160a80ae53,EMP000839,2026-01-21,OFFICE,OFFICE
e362f1f8-0794-4ce1-a7c6-6d3a6f6d336c,EMP000839,2026-01-22,NON_OFFICE,REMOTE
ccde738a-551f-4950-870d-83fa2cb66668,EMP000839,2026-01-23,OFFICE,OFFICE
7abb035b-fa06-4689-987e-7cdd405ad97e,EMP000839,2026-01-26,NON_OFFICE,REMOTE
2d973328-cc32-46da-a223-63de2cf4e773,EMP000839,2026-01-27,NON_OFFICE,REMOTE
49c4003d-c5b5-432a-84df-2fa60b774571,EMP000839,2026-01-28,NON_OFFICE,BUSINESS_TRAVEL
1592111d-0ad4-43de-b6ea-e0a720a727a2,EMP000839,2026-01-29,OFFICE,OFFICE
6b2c825c-398e-467f-9c45-0c5930c8ad9c,EMP000839,2026-01-30,NON_OFFICE,LEAVE
73dbcbf4-fa9c-4502-b6a2-d604152237eb,EMP000839,2026-02-02,OFFICE,OFFICE
f4aba5da-e11f-43c9-b248-072d124f5d50,EMP000839,2026-02-03,OFFICE,OFFICE
5332c125-dd71-4bf5-a113-60d82606b635,EMP000839,2026-02-04,NON_OFFICE,LEAVE
4f1daaec-620f-43d0-bde4-2283845699dd,EMP000839,2026-02-05,OFFICE,OFFICE
08e829ea-3419-448d-a034-3d5558261129,EMP000839,2026-02-06,OFFICE,OFFICE
ed2c311f-c5a1-4289-9e15-fef0d11dad80,EMP000839,2026-02-09,OFFICE,OFFICE
68e77e05-aa35-49f2-b9c2-89bda5a05fee,EMP000839,2026-02-10,NON_OFFICE,REMOTE
216288c2-c38e-42f2-a5c0-117387279d61,EMP000839,2026-02-11,OFFICE,OFFICE
56096341-cdf1-4ee9-a68f-2a9f38a59c48,EMP000839,2026-02-12,OFFICE,OFFICE
8736ab38-daa2-44b6-97ff-930378d1ffb8,EMP000839,2026-02-13,OFFICE,OFFICE
53a07412-b8d8-40ed-a596-9129b2f5aaca,EMP000839,2026-02-16,OFFICE,OFFICE
59d478db-8a0c-472d-97e5-bc4add13b09f,EMP000839,2026-02-17,OFFICE,OFFICE
3da17ef1-696e-4bf9-a09e-a510f90b0222,EMP000839,2026-02-18,OFFICE,OFFICE
ca60eb20-97d9-485d-b747-e6029ec0b068,EMP000839,2026-02-19,OFFICE,OFFICE
b24a1599-44e6-4b92-9ef3-3d4ec4898068,EMP000839,2026-02-20,NON_OFFICE,REMOTE
fe37472a-3d69-478d-ab51-7a3ac9bf9486,EMP000839,2026-02-23,OFFICE,OFFICE
3c25ba7b-3bdb-433c-ada8-6fc757271c87,EMP000839,2026-02-24,OFFICE,OFFICE
ea0ea643-00f6-48e5-b46d-5df4920139b0,EMP000839,2026-02-25,NON_OFFICE,LEAVE
86b58cf9-dace-4e60-adcb-a5fd82accf7b,EMP000839,2026-02-26,OFFICE,OFFICE
28689e90-2d23-4d09-9104-57cae9536b8f,EMP000839,2026-02-27,OFFICE,OFFICE
115830af-4d09-40c1-b813-74ca62cce455,EMP000839,2026-03-02,OFFICE,OFFICE
d2398ef1-a0aa-4299-ba9d-e11047c531a8,EMP000839,2026-03-03,NON_OFFICE,REMOTE
d96e975e-e87b-494a-b930-ce5022afb496,EMP000839,2026-03-04,OFFICE,OFFICE
243842e3-8272-4e27-92fe-e2aed9a194ed,EMP000839,2026-03-05,OFFICE,OFFICE
35dffaae-a42b-43f9-b77f-fed9729705db,EMP000839,2026-03-06,OFFICE,OFFICE
e65e0306-85e6-4640-a7bd-e82123eda18c,EMP000839,2026-03-09,OFFICE,OFFICE
19460a49-295a-47ea-8dad-0a9ec36309e7,EMP000839,2026-03-10,NON_OFFICE,REMOTE
b9382e85-ee62-44a1-8cd2-48dc2ce533c9,EMP000839,2026-03-11,OFFICE,OFFICE
ad7ff0f1-46f9-4d76-9b2a-87b244de9f82,EMP000839,2026-03-12,OFFICE,OFFICE
2ff3b323-f2cf-4955-97df-7ccbe2c486aa,EMP000839,2026-03-13,OFFICE,OFFICE
81d6da51-a0f8-4c4b-b564-3cfaa7207740,EMP000839,2026-03-16,OFFICE,OFFICE
45eb145a-dbea-4df9-a108-7382e65522fe,EMP000839,2026-03-17,OFFICE,OFFICE
f39989e9-3cdd-4c52-b4a9-a9da7335d84f,EMP000839,2026-03-18,NON_OFFICE,REMOTE
b9e8ec04-fea0-478f-94f2-dbc0a5f6a93f,EMP000839,2026-03-19,NON_OFFICE,REMOTE
925cbb19-8205-45e1-a2da-5bf86e884b14,EMP000839,2026-03-20,NON_OFFICE,REMOTE
65ab0794-6410-4c34-8e5e-4144da1311b5,EMP000839,2026-03-23,OFFICE,OFFICE
44298046-a3f5-48af-81b0-5f9ef40aa445,EMP000839,2026-03-24,NON_OFFICE,REMOTE
98c548d1-706b-409a-9036-2fed7c70cc08,EMP000839,2026-03-25,OFFICE,OFFICE
8fba9a6f-8529-49a7-8f7b-ef616fed4984,EMP000839,2026-03-26,OFFICE,OFFICE
124ebdbc-869a-464e-9880-23f17d06bdfb,EMP000839,2026-03-27,OFFICE,OFFICE
5a31ce15-b61a-4f10-9248-d465228e4680,EMP000839,2026-03-30,OFFICE,OFFICE
24eb0714-8825-46c3-a012-6fb685ce18e2,EMP000839,2026-03-31,OFFICE,OFFICE
c2b62cc9-64a7-43b2-8b31-f7542acf7543,EMP000839,2026-04-01,OFFICE,OFFICE
1a2fdd1c-770e-4b5a-835a-f5c1d2bd8565,EMP000839,2026-04-02,NON_OFFICE,REMOTE
bdb2698b-2bd2-43d1-a61d-9082e33db101,EMP000839,2026-04-03,OFFICE,OFFICE
43263fd3-2a1a-4fe2-a9b7-db6312fe3a42,EMP000839,2026-04-06,NON_OFFICE,REMOTE
7e325144-320e-4f2c-a95a-4bb7dd6ac04c,EMP000839,2026-04-07,OFFICE,OFFICE
6dfda571-b2d4-4379-b51c-ed1ae18d9a88,EMP000839,2026-04-08,OFFICE,OFFICE
e8c3761b-cc36-4df9-b066-b2adbaf3d666,EMP000839,2026-04-09,NON_OFFICE,REMOTE
e88354ad-6cfe-47c8-bab0-71c1d351167e,EMP000839,2026-04-10,OFFICE,OFFICE
1679066a-4b5d-42b2-a9f4-26d203854d10,EMP000839,2026-04-13,OFFICE,OFFICE
7578a83a-928f-416f-9845-806cf008b36f,EMP000839,2026-04-14,OFFICE,OFFICE
7b182b25-2a6a-4e8b-be5a-7bed71451fbd,EMP000839,2026-04-15,OFFICE,OFFICE
af80149a-ff41-49a7-824b-1e0dd4547fc5,EMP000839,2026-04-16,OFFICE,OFFICE
3b53c3b7-b685-4bb6-8194-f38ee6c596f9,EMP000839,2026-04-17,OFFICE,OFFICE
e73a08a1-d027-485d-9a95-9f357bd6fb64,EMP000839,2026-04-20,NON_OFFICE,REMOTE
931a6077-a9e5-4fdc-8310-9075a1e2cef6,EMP000839,2026-04-21,NON_OFFICE,REMOTE
4de7a71a-139f-40e1-81d3-b8141d286264,EMP000839,2026-04-22,OFFICE,OFFICE
587791bb-ddf3-4a95-ac2b-d0b067c320dc,EMP000839,2026-04-23,OFFICE,OFFICE
7180681d-9494-4c5c-804d-86dabae889d6,EMP000839,2026-04-24,OFFICE,OFFICE
edd0b18c-798c-473f-9fdb-ab51a0da434c,EMP000839,2026-04-27,OFFICE,OFFICE
29a22c05-25fe-4ddf-ad81-99229adcb1ec,EMP000839,2026-04-28,NON_OFFICE,LEAVE
4f5ce57d-99b8-4722-ab86-ad7a73dc9e81,EMP000839,2026-04-29,OFFICE,OFFICE
f94b4d23-115e-4c4b-9e47-8c40c3979e73,EMP000839,2026-04-30,OFFICE,OFFICE
bf1c6363-0947-4eec-a3bb-99fa7e1e0c5c,EMP000839,2026-05-01,OFFICE,OFFICE
3dc80063-e2ca-448b-89b7-6a557a8126db,EMP000839,2026-05-04,OFFICE,OFFICE
fcb81bcf-a5a5-48b8-b7ea-47e07b7aaf1f,EMP000839,2026-05-05,OFFICE,OFFICE
